id;sentence;sentenceForeign;words;sound;visible;created
312;{"sentences": [{"sentence":"V nemocnici jí nedokázali pomoci, proto se rozhodla zkusit své obtíže řešit některým z _ přístupů k medicíně.","translation":"","solution":["alternativních"], "distractors":[] },{"sentence":"Smyslem _ úprav je dostat rovnici do jednoduššího tvaru, ze kterého můžeme vypočítat výsledek rovnice.","translation":"","solution":["ekvivalentních"], "distractors":[] },{"sentence":"Školitel nám podal mnoho objektivních informací a několik _ postřehů.","translation":"","solution":["subjektivních"], "distractors":[] },{"sentence":"Text obsahoval mnoho _ informací, všechny podstatné informace by nezabraly víc než 5 řádků.","translation":"","solution":["redundantních"], "distractors":[] }] };;;;1;2020-08-05 12:34:39
313;{"sentences": [{"sentence":"Španělská _ společenství mají různě rozsáhlé legislativní a výkonné pravomoce s vlastní vládou a parlamentem.","translation":"","solution":["autonomní"], "distractors":[] },{"sentence":"Jednolůžka mají _ rozměry 90 x 200 cm.","translation":"","solution":["standardní"], "distractors":[] },{"sentence":"Na _ (vodorovné) ose x vytvořte bod D.","translation":"","solution":["horizontální"], "distractors":[] },{"sentence":"Lidé chtějí znát _ čísla, avšak odborníci jim zatím mohou poskytnou pouze čísla přibližná..","translation":"","solution":["exaktní"], "distractors":[] }] };;;;1;2020-08-05 12:34:39
314;{"sentences": [{"sentence":"Své hypotézy vycházející z teorie se rozhodl dokázat _ pomocí experimentů a pozorování.","translation":"","solution":["empiricky"], "distractors":[] },{"sentence":"Města by _ měla kompenzační bonus dostat v srpnu, ale termín na poslání je 60 dnů od schválení.","translation":"","solution":["teoreticky"], "distractors":[] },{"sentence":"Podle NASA se k Zemi blíží _ nebezpečná planetka.","translation":"","solution":["potenciálně"], "distractors":[] },{"sentence":"Říká se, že Češi nejsou schopni _ ohodnotit své jazykové znalosti. Často se podceňují.","translation":"","solution":["adekvátně"], "distractors":[] }] };;;;1;2020-08-05 12:34:39
315;{"sentences": [{"sentence":"Problém _ výzkumů je, že subjektivní výpověď je obtížně klasifikovatelná a nenabízí možnost srovnání v čase.","translation":"","solution":["kvalitativních"], "distractors":[] },{"sentence":"Šarlatová horečka má řadu _ příznaků s jinými nemocemi.","translation":"","solution":["identických"], "distractors":[] },{"sentence":"U _ testů výsledek nezávisí na osobě hodnotitele, všichni hodnotitelé se musí dopátrat ke stejnému výsledku.","translation":"","solution":["objektivních"], "distractors":[] },{"sentence":"V červenci by podle průzkumu v _ volbách do Poslanecké sněmovny zvítězila strana ABCD.","translation":"","solution":["hypotetických"], "distractors":[] }] };;;;1;2020-08-05 12:34:39
316;{"sentences": [{"sentence":"Počet obyvatel je v grafu uveden na _ (svislé) ose, na horizontální (vodorovné) ose jsou letopočty.","translation":"","solution":["vertikální"], "distractors":[] },{"sentence":"Pro udržování _ hladiny cukru v krvi je vhodné upřednostňovat zdroje složitých cukrů před jednoduchými.","translation":"","solution":["konstantní"], "distractors":[] },{"sentence":"Neustále si stěžoval na bolest hlavy, proto musel v nemocnici absolvovat _ vyšetření, aby byla odhalena příčina bolesti.","translation":"","solution":["komplexní"], "distractors":[] },{"sentence":"Výsledky výzkumu nebyly _ vynaloženému úsilí badatele.","translation":"","solution":["adekvátní"], "distractors":[] }] };;;;1;2020-08-05 12:34:40
317;{"sentences": [{"sentence":" _ symbol je symbol, který se v bankovnictví používá pro jednoznačnou identifikaci plátce platby.","translation":"","solution":["Specifický"], "distractors":[] },{"sentence":" _ výzkum je ve společenských vědách metoda, která popisuje zkoumanou skutečnost tak, že ji lze vyjádřit čísly.","translation":"","solution":["Kvantitativní"], "distractors":[] },{"sentence":" _ domy lze přemisťovat z místa na místo.","translation":"","solution":["Mobilní"], "distractors":[] },{"sentence":" _ neboli výslovné vyjádření cílů učení podporuje efektivitu učení.","translation":"","solution":["Explicitní"], "distractors":[] }] };;;;1;2020-08-05 12:34:40
318;{"sentences": [{"sentence":"Vpíchnutím _ anestetika se přeruší komunikace mezi bolestivým místem a centrem bolesti, zbytek těla zůstává citlivý.","translation":"","solution":["lokálního"], "distractors":[] },{"sentence":"Akupresurní techniky jsou založeny na použití hlubokého a _ tlaku na konkrétní akupunkturní body.","translation":"","solution":["konzistentního"], "distractors":[] },{"sentence":"Přerovská nemocnice bude zdarma školit, jak se postarat o _ (nepohyblivého) člena rodiny.","translation":"","solution":["imobilního"], "distractors":[] },{"sentence":"Teorie _ vývoje podle J. Piageta stanovuje 5 etap vývoje osobnosti podle poznávacích procesů a způsobů myšlení.","translation":"","solution":["kognitivního"], "distractors":[] }] };;;;1;2020-08-05 12:34:40
319;{"sentences": [{"sentence":"Ve většině válek zůstalo Švýcarsko _ zemí, nepřidalo se ani na jednu, ani na druhou stranu.","translation":"","solution":["neutrální"], "distractors":[] },{"sentence":"Smyslové vnímání je _ , někomu se zdá, že auto jede rychle, jinému jízda připadá pomalá.","translation":"","solution":["relativní"], "distractors":[] },{"sentence":"Pro člověka trpícího kurdějemi je léčení vitaminem C _ (smysluplné), protože významně zvyšuje pravděpodobnost, že se uzdraví.","translation":"","solution":["relevantní"], "distractors":[] },{"sentence":"Tato sukně má _ velikost: oblékne ji každý.","translation":"","solution":["univerzální"], "distractors":[] }] };;;;1;2020-08-05 12:34:40
320;{"sentences": [{"sentence":"Mezi _ jídla a speciality české kuchyně patří svíčková, utopenec nebo knedlíky.","translation":"","solution":["typická"], "distractors":[] },{"sentence":"Každý zahradník se rozhodne, zda bude k vyživování půdy používat přírodní, nebo _ hnojiva.","translation":"","solution":["syntetická"], "distractors":[] },{"sentence":"Ve výpovědi „Je tu špatný vzduch.“ jsou obsažena _ sdělení „Ať někdo otevře okno.“ nebo „Chci otevřít okno.“.","translation":"","solution":["implicitní"], "distractors":[] },{"sentence":"Jeho představa není vůbec _ , je zatím velmi mlhavá.","translation":"","solution":["konkrétní"], "distractors":[] }] };;;;1;2020-08-05 12:34:40
321;{"sentences": [{"sentence":"Když se bráška narodil, měl _ jako _ .","translation":"","solution":["hlavu","koleno"],"distractors": ["nohu","rameno","kost","cedník"] }]};;;;1;2020-08-31 12:58:00
322;{"sentences": [{"sentence":"Všichni z rodiny jsou _ , jen já mám _ jako _ .","translation":"","solution":["kudrnatí","vlasy","hřebíky"],"distractors": ["velcí","zdraví","nohy","zuby","lopaty","perličky"] }]};;;;1;2020-08-31 12:58:00
323;{"sentences": [{"sentence":"Bylo patrné, že Pavla něco _ , už týden chodil jako _ bez _ .","translation":"","solution":["trápí","tělo","duše"],"distractors": ["těší","nudí","hlava","pes","mozku","ocasu","dechu"] }]};;;;1;2020-08-31 12:58:00
324;{"sentences": [{"sentence":"Strýc Arnošt je _ jako _ , když prochází dveřmi, musí se sehnout.","translation":"","solution":["chlap","hora"],"distractors": ["pán","muž","člověk","stodola","obr","tank"] }]};;;;1;2020-08-31 12:58:01
325;{"sentences": [{"sentence":"Moderní hotel působil mezi horskými roubenými chaloupkami jako _ na _ .","translation":"","solution":["pěst","oko"],"distractors": ["zadek","hlava","krk","hrnec"] }]};;;;1;2020-08-31 12:58:01
326;{"sentences": [{"sentence":"Chvíli jsem na trenéra _ jako z _ a neveděl, jestli to myslí opravdu vážně.","translation":"","solution":["koukal","jara"],"distractors": ["viděl","civěl","autobusu","gauče"] }]};;;;1;2020-08-31 12:58:01
327;{"sentences": [{"sentence":"Koukala jsem na mamku jako by _ z _ .","translation":"","solution":["spadla","višně"],"distractors": ["přiletěla","vstala","vesmíru","jabloně","postele"] }]};;;;1;2020-08-31 12:58:01
328;{"sentences": [{"sentence":"Během chvilky vlk _ Karkulku jako _ .","translation":"","solution":["slupl","malinu"],"distractors": ["utrhl","rozkousal","jahodu","pečínku"] }]};;;;1;2020-08-31 12:58:01
329;{"sentences": [{"sentence":"Když Bohouš uviděl, jak se do jeho domu dobývá policie, zůstal _ jako _ .","translation":"","solution":["stát","opařený"],"distractors": ["sedět","koukat","mrtvý","spoutaný"] }]};;;;1;2020-08-31 12:58:02
330;{"sentences": [{"sentence":"Jakmile začalo pršet, lidé se _ jako když do nich _ .","translation":"","solution":["rozprchli","střelí"],"distractors": ["roztančili","rozpadli","uhodí"] }]};;;;1;2020-08-31 12:58:02
331;{"sentences": [{"sentence":"Nestůj tady jako _ Y _ Ř.","translation":"","solution":["tvrdé","po"],"distractors": ["měkké","dlouhé","před","za"] }]};;;;1;2020-08-31 12:58:02
332;{"sentences": [{"sentence":"To je hrozné, dnes vyvádíte jednu lotrovinu za druhou, jste jako z _ _ .","translation":"","solution":["divokých","vajec"],"distractors": ["cizích","ukradených","hnízd","semínek"] }]};;;;1;2020-08-31 12:58:02
333;{"sentences": [{"sentence":"Ta nová tělocvikářka mě _ jako nadmutou _ .","translation":"","solution":["honí","kozu"],"distractors": ["nesnáší","krmí","krávu","kobylu"] }]};;;;1;2020-08-31 12:58:02
334;{"sentences": [{"sentence":"Malá tanečnice se na jevišti _ jako _ .","translation":"","solution":["točila","čamrda"],"distractors": ["rozplácla","čalamáda","čipera"] }]};;;;1;2020-08-31 12:58:02
335;{"sentences": [{"sentence":"Za dveřmi stál bratranec Dudley a strachy se _ jako _ .","translation":"","solution":["třásl","sulc"],"distractors": ["potil","tetřev","sud"] }]};;;;1;2020-08-31 12:58:03
336;{"sentences": [{"sentence":"Rozumí vaření jako _ _ , ale pořád nám říká, jak co máme dělat.","translation":"","solution":["koza","petrželi"],"distractors": ["sova","tele","vtipu","zelí"] }]};;;;1;2020-08-31 12:58:03
337;{"sentences": [{"sentence":"Pavel koukal na složitý příklad z matematiky jako _ na _ vrata.","translation":"","solution":["tele","nová"],"distractors": ["sůva","koza","stará","děravá"] }]};;;;1;2020-08-31 12:58:03
338;{"sentences": [{"sentence":"V zahraniční politice se státník choval jako _ v _ a narušil vztah USA s Čínou.","translation":"","solution":["slon","porcelánu"],"distractors": ["bagr","prase","žitě","bažině"] }]};;;;1;2020-08-31 12:58:03
339;{"sentences": [{"sentence":"Serena Williamsová si na kurtu hrála s Šarapovovou jako _ s _ , měla jasnou převahu.","translation":"","solution":["kočka","myší"],"distractors": ["pes","kotě","kočkou","klubíčkem"] }]};;;;1;2020-08-31 12:58:03
340;{"sentences": [{"sentence":"Když malá Pavlínka hraje na housle, zní to vždycky, jako když _ kočku za _ .","translation":"","solution":["tahá","ocas"],"distractors": ["věší","uši","vousy"] }]};;;;1;2020-08-31 12:58:04
341;{"sentences": [{"sentence":"Karel seděl na schodech jako _ _ a zdálo se, že se co nevidět rozpláče.","translation":"","solution":["zmoklá","slepice"],"distractors": ["mokrá","chcíplá","krysa","kočka"] }]};;;;1;2020-08-31 12:58:04
342;{"sentences": [{"sentence":"Ron v obličeji _ jako _ a bojovně namířil hůlku na Malfoye.","translation":"","solution":["zrudl","krocan"],"distractors": ["zbledl","zrůžověl","měsíc","sele"] }]};;;;1;2020-08-31 12:58:04
343;{"sentences": [{"sentence":"Jake se raději zbavil svého oblečení, jen brýle, bez nichž byl _ jako _ , si ponechal.","translation":"","solution":["slepý","krtek"],"distractors": ["krátkozraký","dalekozraký","jezevec","osel"] }]};;;;1;2020-08-31 12:58:04
344;{"sentences": [{"sentence":"Ačkoli jsem v čekárně zubní pohotovosti _ jako _ , vůbec mě nepotěšilo, že už jsem na řadě.","translation":"","solution":["trpěla","kůň"],"distractors": ["čekala","stála","jelen","beránek"] }]};;;;1;2020-08-31 12:58:04
345;{"sentences": [{"sentence":"Počasí bylo, jako když se _ _ , bez ustání padal sníh s deštěm.","translation":"","solution":["čerti","žení"],"distractors": ["vítr","skřeti","honí"] }]};;;;1;2020-08-31 12:58:04
346;{"sentences": [{"sentence":"Před spaním vypila Lída hodně čaje a pak celou noc _ jako _ .","translation":"","solution":["běhala","koroptev"],"distractors": ["kdákala","seděla","slepice","kachna"] }]};;;;1;2020-08-31 12:58:05
347;{"sentences": [{"sentence":"Nakonec zůstal Jehuda Grubi sám jako _ v _ .","translation":"","solution":["kůl","plotě"],"distractors": ["potkan","kostlivec","hrobě","kanále"] }]};;;;1;2020-08-31 12:58:05
348;{"sentences": [{"sentence":"Ta cesta domů byla _ jako _ před výplatou. Vůbec neutíkala.","translation":"","solution":["dlouhá","týden"],"distractors": ["krátká","nudná","měsíc","den"] }]};;;;1;2020-08-31 12:58:05
349;{"sentences": [{"sentence":"Nebojte, neztratíme se, znám to tady jako _ _ .","translation":"","solution":["své","boty"],"distractors": ["tvé","staré","ponožky"] }]};;;;1;2020-08-31 12:58:05
350;{"sentences": [{"sentence":"Než se Márinka naučila psát, držela pero jako _ _ .","translation":"","solution":["prase","kost"],"distractors": ["koza","tuleň","petržel","ploutev"] }]};;;;1;2020-08-31 12:58:05
351;{"sentences": [{"sentence":"Mirku, _ se tady jako _ v bedně a pomoz mi.","translation":"","solution":["nemotej","vítr"],"distractors": ["nepleť","neschovávej","flaška","vzduch"] }]};;;;1;2020-08-31 12:58:06
352;{"sentences": [{"sentence":"Že školství potřebuje reformu jako _ _ , je jasné asi každému.","translation":"","solution":["prase","drbání"],"distractors": ["den","oheň","svítání","vzduch"] }]};;;;1;2020-08-31 12:58:06
353;{"sentences": [{"sentence":"V USA _ Dan za zdravotní péči jako _ .","translation":"","solution":["platil","mourovatý"],"distractors": ["utrácel","malomocný","posedlý"] }]};;;;1;2020-08-31 12:58:06
354;{"sentences": [{"sentence":"Štěňátko, které Johanka našla vyhozené v příkopě, se _ jako _ .","translation":"","solution":["třáslo","osika"],"distractors": ["choulilo","oklepalo","vrba","buk"] }]};;;;1;2020-08-31 12:58:06
355;{"sentences": [{"sentence":"Na divadelním festivalu vše šlapalo jako _ _ , přesně podle harmonogramu.","translation":"","solution":["švýcarské","hodinky"],"distractors": ["ruské","německé","kolo","vojsko"] }]};;;;1;2020-08-31 12:58:06
356;{"sentences": [{"sentence":"Ota k nám přišel a _ se, jako by se _ , přitom musel vědět, jak moc nás naštval.","translation":"","solution":["tvářil","nechumelilo"],"distractors": ["smál","mračil","neblýskalo","nerozpršelo"] }]};;;;1;2020-08-31 12:58:07
357;{"sentences": [{"sentence":"Pan ředitel _ jako _ , ale nikdo ho už nesposlouchal.","translation":"","solution":["mluvil","kniha"],"distractors": ["vypadal","bible","rádio"] }]};;;;1;2020-08-31 12:58:07
358;{"sentences": [{"sentence":"Schvalování vládní reformy šlo proti předpokladům jako _ _ .","translation":"","solution":["po","másle"],"distractors": ["na","vodě","nitce"] }]};;;;1;2020-08-31 12:58:07
359;{"sentences": [{"sentence":"Legendární herec i přes onemocnění plic _ jako _ .","translation":"","solution":["kouřil","fabrika"],"distractors": ["pil","jedl","továrna","spalovna"] }]};;;;1;2020-08-31 12:58:07
360;{"sentences": [{"sentence":"Kryštof zůstal překvapením stát jako _ _ .","translation":"","solution":["solný","sloup"],"distractors": ["jeden","pevný","muž","hřebík"] }]};;;;1;2020-08-31 12:58:07
361;{"sentences": [{"sentence":"Jana Jonášovi zapáleně vysvětlovala podstatu svého výzkumu, on jen tiše seděl a usmíval se jako _ _ hnoji.","translation":"","solution":["měsíček","na"],"distractors": ["pomeranč","mužíček","v"] }]};;;;1;2020-08-31 12:58:08
362;{"sentences": [{"sentence":"Mladí režiséři většinou nejsou svázaní konvencemi a _ filmy jako Baťa _ .","translation":"","solution":["nesekají","cvičky"],"distractors": ["nenatáčí","nešijí","boty","tenisky"] }]};;;;1;2020-08-31 12:58:08
363;{"sentences": [{"sentence":"Malý Vilém _ při očkování, jako by ho na _ brali.","translation":"","solution":["řval","nože"],"distractors": ["plakal","držel","vidle","meče"] }]};;;;1;2020-08-31 12:58:08
364;{"sentences": [{"sentence":"Učeš si tu pěšinku rovně, máš ji, jako když jde _ z _ !","translation":"","solution":["prase","bukvic"],"distractors": ["koza","kanec","lesa","hospody"] }]};;;;1;2020-08-31 12:58:08
365;{"sentences": [{"sentence":"Když Vašek zaparkoval na okraji trávníčku u cesty, začala na něj sousedka vztekle ječet jako _ u _ .","translation":"","solution":["Viktorka","splavu"],"distractors": ["Andulka","Božena","rybníka","řeky"] }]};;;;1;2020-08-31 12:58:08
366;{"sentences": [{"sentence":"Mezi opálenými kluky vypadal bledý, blonďatý František jako _ _ .","translation":"","solution":["ředitel","vápenky"],"distractors": ["vedoucí","zaměstnanec","továrny","zombíků"] }]};;;;1;2020-08-31 12:58:08
367;{"sentences": [{"sentence":"Porouchalo se topení a v domě byla _ jako v _ . Museli jsme sedět v bundách.","translation":"","solution":["zima","morně"],"distractors": ["voda","iglú","hrobě"] }]};;;;1;2020-08-31 12:58:09
368;{"sentences": [{"sentence":"Ve třídě bylo _ jako v _ . Nikdo ani nemukl.","translation":"","solution":["ticho","hrobě"],"distractors": ["smutno","rakvi","lednici"] }]};;;;1;2020-08-31 12:58:09
369;{"sentences": [{"sentence":"České reprezentaci se poslední zápas nepovedl: dopadli jako _ u _ .","translation":"","solution":["sedláci","Chlumce"],"distractors": ["povstalci","Hradce","Lipan"] }]};;;;1;2020-08-31 12:58:09
370;{"sentences": [{"sentence":"Zůstal _ doma jako _ . Byl líný jít na vandr.","translation":"","solution":["sedět","pecka"],"distractors": ["stát","ležet","sloup","lazar"] }]};;;;1;2020-08-31 12:58:09
371;{"sentences": [{"sentence":"Babiččiny švestkové knedlíky do Marka padaly jako _ do _ .","translation":"","solution":["Němci","krytu"],"distractors": ["brambory","vosy","sklepa","piva"] }]};;;;1;2020-08-31 12:58:09
372;{"sentences": [{"sentence":"Z Madlenky vyrostla _ jako _ .","translation":"","solution":["holka","lusk"],"distractors": ["kočka","fazole","vdolek"] }]};;;;1;2020-08-31 12:58:10
373;{"sentences": [{"sentence":"Odmala byl jako _ _ , jen u knížek dokázal být v klidu.","translation":"","solution":["pytel","blech"],"distractors": ["stádo","smečka","škorpionů","mravenců"] }]};;;;1;2020-08-31 12:58:10
374;{"sentences": [{"sentence":"Marcela je uznávaná vědkyně, ale na ruční práce je _ jako _ .","translation":"","solution":["levá","šavle"],"distractors": ["nešikovná","žhavá","meč","kopí"] }]};;;;1;2020-08-31 12:58:10
375;{"sentences": [{"sentence":"Můj dospívající bratr teď hodně roste a má pořád hlad, _ jako _ .","translation":"","solution":["žere","kyselina"],"distractors": ["jí","konzumuje","králík","sekačka"] }]};;;;1;2020-08-31 12:58:10
376;{"sentences": [{"sentence":"Malé Terince začaly vypadávat mléčné zuby, měla je teď jako _ na _ .","translation":"","solution":["noty","buben"],"distractors": ["paličky","perličky","housle","šňůře"] }]};;;;1;2020-08-31 12:58:10
377;{"sentences": [{"sentence":"Po namáhavé práci _ Karel celou noc jako _ .","translation":"","solution":["spal","dudek"],"distractors": ["bděl","chrápal","výr","slepice"] }]};;;;1;2020-08-31 12:58:10
378;{"sentences": [{"sentence":"Přiznání z Amálky lezlo jako z _ _ .","translation":"","solution":["chlupaté","deky"],"distractors": ["vlněné","teplé","postele","ponožky"] }]};;;;1;2020-08-31 12:58:11
379;{"sentences": [{"sentence":"Cesta po namrzlé silnici až do Liberce byla fakt nebezpečná, tak jsem jel jako _ _ .","translation":"","solution":["s","hnojem"],"distractors": ["za","před","traktorem","popravou"] }]};;;;1;2020-08-31 12:58:11
380;{"sentences": [{"sentence":"Někteří rodiče si svých dětí doma moc nevšímají, ty pak rostou jako _ v _ .","translation":"","solution":["dříví","lese"],"distractors": ["tráva","houby","dešti"] }]};;;;1;2020-08-31 12:58:11
381;{"sentences": [{"sentence":"Nové rodinné domky rostly na předměstí Prahy jako _ po _ .","translation":"","solution":["houby","dešti"],"distractors": ["tráva","kuře","hormonech","pohnojení"] }]};;;;1;2020-08-31 12:58:11
382;{"sentences": [{"sentence":"Horních pár tisíc se má jako _ v _ , kdežto zbytek obyvatel nemá co do pusy.","translation":"","solution":["prase","žitě"],"distractors": ["pes","koně","boudě","zelí"] }]};;;;1;2020-08-31 12:58:11
383;{"sentences": [{"sentence":"Náš dům už z venku vypadá, že je hotový, ale vevnitř je ještě práce jako _ _ .","translation":"","solution":["na","kostele"],"distractors": ["v","o","pouti","katedrále"] }]};;;;1;2020-08-31 12:58:12
384;{"sentences": [{"sentence":"Po pádu z kola mě _ hlava jako _ a dělaly se mi mžitky před očima.","translation":"","solution":["bolela","střep"],"distractors": ["krvácela","pálila","oheň","vůl"] }]};;;;1;2020-08-31 12:58:12
385;{"sentences": [{"sentence":"Dřevo na oheň bylo _ jako _ , takže po zapálení okamžitě vzplanulo.","translation":"","solution":["suché","troud"],"distractors": ["mokré","žhavé","líh","sláma"] }]};;;;1;2020-08-31 12:58:12
386;{"sentences": [{"sentence":"Ačkoli dědeček _ jako _ a hodně kouřil, dožil se 92 let.","translation":"","solution":["pil","duha"],"distractors": ["jedl","spal","sova","housenka"] }]};;;;1;2020-08-31 12:58:12
387;{"sentences": [{"sentence":"Kdyby některý zaměstnanec prozradil naše know-how, jel by odsud jako _ _ .","translation":"","solution":["namydlený","blesk"],"distractors": ["kulový","puk","chodník"] }]};;;;1;2020-08-31 12:58:12
388;{"sentences": [{"sentence":"Bez brýlí jsem _ jako _ . Nenajdu ani dveře z bytu.","translation":"","solution":["slepá","patrona"],"distractors": ["nahraná","tupá","nůž","patron"] }]};;;;1;2020-08-31 12:58:13
389;{"sentences": [{"sentence":"K tomu, že jsem skóroval, jsem přišel jako _ k _ . Ten puk se ke mně doslova přikutálel.","translation":"","solution":["slepý","houslím"],"distractors": ["hluchý","chromý","base","penězům"] }]};;;;1;2020-08-31 12:58:13
390;{"sentences": [{"sentence":"Ke konci knížky byl Felix _ jako _ . Byl zvědavý, jak příběh dopadne.","translation":"","solution":["napnutý","struna"],"distractors": ["tenký","zvědavý","provázek","guma"] }]};;;;1;2020-08-31 12:58:13
391;{"sentences": [{"sentence":"Laura se ve skupině cítila jako _ kolo u _ . Byla jaksi navíc.","translation":"","solution":["páté","vozu"],"distractors": ["čtvrté","šesté","trakaře","auta"] }]};;;;1;2020-08-31 12:58:13
392;{"sentences": [{"sentence":"Jirka seděl _ jako _ a doufal, že si ho nikdo nebude všímat.","translation":"","solution":["tiše","pěna"],"distractors": ["rovně","nenápadně","pařez","skála"] }]};;;;1;2020-08-31 12:58:13
393;{"sentences": [{"sentence":"Když si moje sestra něco usmyslela, byla jako _ _ . Otravovala, dokud nedosáhla svého.","translation":"","solution":["čtvrtodenní","zimnice"],"distractors": ["noční","pravá","polednice"] }]};;;;1;2020-08-31 12:58:13
394;{"sentences": [{"sentence":"Ve tmě jsem jako _ do _ , tam zakopnu, jinde do něčeho narazím nebo něco shodím.","translation":"","solution":["hrom","police"],"distractors": ["blesk","střela","vody","stromu"] }]};;;;1;2020-08-31 12:58:14
395;{"sentences": [{"sentence":"Když Martin konečně udělal řidičák, byl _ jako _ .","translation":"","solution":["šťastný","blecha"],"distractors": ["veselý","vděčný","mravenec","štěnice"] }]};;;;1;2020-08-31 12:58:14
396;{"sentences": [{"sentence":"O své děti se nemusíte bát, budeme je opatrovat jako _ v _ .","translation":"","solution":["oko","hlavě"],"distractors": ["srdce","trn","těle","oku"] }]};;;;1;2020-08-31 12:58:14
397;{"sentences": [{"sentence":"Otec svou dceru _ jako _ , nechtěl, aby se jí něco stalo.","translation":"","solution":["hlídal","ostříž"],"distractors": ["opatroval","volal","sokol","orel"] }]};;;;1;2020-08-31 12:58:14
398;{"sentences": [{"sentence":"Kleptomani si nemohou pomoct, _ jako _ .","translation":"","solution":["kradou","straky"],"distractors": ["zpívají","hrabou","slepice","křepelky"] }]};;;;1;2020-08-31 12:58:14
399;{"sentences": [{"sentence":"Oliver toho sice v noci moc nenaspal, přesto byl ráno _ jako _ .","translation":"","solution":["čilý","rybička"],"distractors": ["zelený","studený","rosnička","kapr"] }]};;;;1;2020-08-31 12:58:15
400;{"sentences": [{"sentence":"Ten chlap v obchodě byl drzý jako _ _ , bez omluvy předběhl dva lidi ve frontě u pokladen.","translation":"","solution":["lázeňská","veverka"],"distractors": ["ochočená","lesní","kuna","lasička"] }]};;;;1;2020-08-31 12:58:15
401;{"sentences": [{"sentence":"Pan Kratochvíl jen _ _ slámu, proudilo z něj mnoho slov, ale vlastně nic neříkal.","translation":"","solution":["mlátil","prázdnou"],"distractors": ["sbíral","sklízel","rozlámanou","mokrou"] }]};;;;1;2020-08-31 12:58:15
402;{"sentences": [{"sentence":"Radka Blažíčková udělala se svou ekologickou módní kolekcí _ do _ . Píše se o ní i v Anglii.","translation":"","solution":["díru","světa"],"distractors": ["tunel","útok","brány","zahraničí"] }]};;;;1;2020-08-31 12:58:15
403;{"sentences": [{"sentence":"Spoustě lidem už mediální masáž ohledně koronaviru _ _ .","translation":"","solution":["leze","krkem"],"distractors": ["kroutí","očima","nosem"] }]};;;;1;2020-08-31 12:58:15
404;{"sentences": [{"sentence":"Strýček prodal dům, a tak je teď finančně _ _ .","translation":"","solution":["za","vodou"],"distractors": ["pod","před","palbou","mořem"] }]};;;;1;2020-08-31 12:58:16
405;{"sentences": [{"sentence":"Ten film je takový _ _ , nemá žádnou šťávu.","translation":"","solution":["nemastný","neslaný"],"distractors": ["chudý","suchý","nebarvitý","utahaný"] }]};;;;1;2020-08-31 12:58:16
406;{"sentences": [{"sentence":"Pavel celý den nic nedělá, jen _ _ .","translation":"","solution":["chytá","lelky"],"distractors": ["loví","odhání","rýmu","vrabce"] }]};;;;1;2020-08-31 12:58:16
407;{"sentences": [{"sentence":"Když nadělal dost dluhů, koukal, kde _ nechal _ , aby rychle zmizel.","translation":"","solution":["tesař","díru"],"distractors": ["zedník","dveřník","dveře","okno"] }]};;;;1;2020-08-31 12:58:16
408;{"sentences": [{"sentence":"Dědeček k odpolední kávě vyžaduje vždycky ještě něco _ _ .","translation":"","solution":["na","zub"],"distractors": ["pod","pro","jazyk","hrneček"] }]};;;;1;2020-08-31 12:58:16
409;{"sentences": [{"sentence":"Heleďte, s těmi připomínkami _ do _ a nerušte nás.","translation":"","solution":["jděte","prčic"],"distractors": ["jeďte","odpalte","vesmíru","pekel"] }]};;;;1;2020-08-31 12:58:16
410;{"sentences": [{"sentence":"Přál bych si ten závod vyhrát, ale nebudu nic _ přes _ .","translation":"","solution":["lámat","koleno"],"distractors": ["ohýbat","navlékat","loket","hlavu"] }]};;;;1;2020-08-31 12:58:17
411;{"sentences": [{"sentence":"Udělala jsem, co jsi chtěla, a když se ti to nelíbí, tak si _ _ .","translation":"","solution":["trhni","nohou"],"distractors": ["zakruť","hni","kostrou","krkem"] }]};;;;1;2020-08-31 12:58:17
412;{"sentences": [{"sentence":"Chtěla aspoň na chvíli všechny své starosti _ za _ , ale nešlo jí to.","translation":"","solution":["hodit","hlavu"],"distractors": ["smést","odsunout","stůl","horizont"] }]};;;;1;2020-08-31 12:58:17
413;{"sentences": [{"sentence":"Pan Málek má fakt _ _ , po průšvihu s úplatky se tváří jakoby nic a z funkce odstoupit nehodlá.","translation":"","solution":["hroší","kůži"],"distractors": ["oslí","sloní","svědomí","uši"] }]};;;;1;2020-08-31 12:58:17
414;{"sentences": [{"sentence":"Povídá se, že mu nabídli výhodný obchod a že už je _ v _ . Zítra nejspíš podepíší smlouvu.","translation":"","solution":["ruka","rukávě"],"distractors": ["noha","prst","rukavici","nohavici"] }]};;;;1;2020-08-31 12:58:17
415;{"sentences": [{"sentence":"Staří lidé snadno _ na _ podvodným prodejcům.","translation":"","solution":["skočí","špek"],"distractors": ["sednou","zareagují","návnadu","ruku"] }]};;;;1;2020-08-31 12:58:18
416;{"sentences": [{"sentence":"Bylo mu už 30, ale stále se držel _ _ . Nedokázal se postarat sám o sebe.","translation":"","solution":["maminčiných","sukní"],"distractors": ["tatínkových","babiččiných","buchet","kalhot"] }]};;;;1;2020-08-31 12:58:18
417;{"sentences": [{"sentence":"Jitka má _ _ , pořád mele a nebojí se nikomu nic říct.","translation":"","solution":["proříznutou","pusu"],"distractors": ["vykrojenou","ohebnou","čelist","hlavu"] }]};;;;1;2020-08-31 12:58:18
