problem,sentence,solutions,fullname,pred,certainty
572,Our house has got a flat _ .,roof,dum-casti-domu-2-uroven,roof,0.1833549683028677
572,Can you hand me the _ ? I have spilled some coffee.,mop,dum-casti-domu-2-uroven,mop,0.1833549683028677
572,I bought a lot of new books. I'll need a new _ .,bookcase,dum-casti-domu-2-uroven,bookcase,0.1833549683028677
573,We need to buy a _ because the floor gets very cold in the winter.,carpet,dum-casti-domu-2-uroven,carpet,0.15157750554744184
573,"Have you got a big _ ? – Yes, I do. I can fit a double size bed in there and a piano.",bedroom,dum-casti-domu-2-uroven,bedroom,0.15157750554744184
573,"I can't have a feather _ because I'm allergic to feathers, I would sneeze all night.",pillow,dum-casti-domu-2-uroven,pillow,0.15157750554744184
573,What's his _ ? I would like to send him a postcard.,address,dum-casti-domu-2-uroven,address,0.15157750554744184
574,There are two _ - one at the front and one around the back.,entrances,dum-casti-domu-2-uroven,entrances,0.15245038651624554
574,"How many _ have you got? – We've got six, there are always six in the set.",soup plates,dum-casti-domu-2-uroven,soup plates,0.15245038651624554
574,We bought some new _ because I always break one when putting the flowers in.,vases,dum-casti-domu-2-uroven,vases,0.15245038651624554
574,"My grandparents haven't got any sofa, but they've got two _ , they think they are more comfortable to sit in.",armchairs,dum-casti-domu-2-uroven,armchairs,0.15245038651624554
575,I asked them to leave the parcel on the front _ .,step,dum-casti-domu-2-uroven,step,0.1945072525409427
575,Santa Claus gets to houses through the _ .,chimney,dum-casti-domu-2-uroven,chimney,0.1945072525409427
575,"My husband brought me my breakfast to bed, so we aren't eating in the _ .",dining room,dum-casti-domu-2-uroven,dining room,0.1945072525409427
575,We've got an electric _ .,cooker,dum-casti-domu-2-uroven,cooker,0.1945072525409427
576,"I can't brush my teeth, I forgot my _ .",toothbrush,dum-casti-domu-2-uroven,toothbrush,0.22721092179793467
576,Can you reach the _ ? I would like you to sweep the spider web away.,ceiling,dum-casti-domu-2-uroven,ceiling,0.22721092179793467
576,The _ is very old. It squeaks when you step on it.,staircase,dum-casti-domu-2-uroven,staircase,0.22721092179793467
576,We bought a new sofa for the _ .,living room,dum-casti-domu-2-uroven,living room,0.22721092179793467
577,"Let's go to the _ , I would like to see the new play.",theatre,mesto-2-uroven,theatre,0.15306924484764858
577,Can you see the tall _ ? That's the bank.,building,mesto-2-uroven,building,0.15306924484764858
577,We went to the _ because we wanted to eat out.,city centre,mesto-2-uroven,city centre,0.15306924484764858
577,I need to find a _ because I would like to buy the new book by Dan Brown.,bookshop,mesto-2-uroven,bookshop,0.15306924484764858
578,"We wanted to see the nicest places in the city, so we went to the _ to find out.",tourist information,mesto-2-uroven,tourist information,0.29891257909641517
578,I was waiting at the _ when I saw your car.,bus stop,mesto-2-uroven,bus stop,0.29891257909641517
578,"Go straight on, turn left and take the third turning at the _ .",roundabout,mesto-2-uroven,roundabout,0.29891257909641517
578,We go to _ every Sunday.,church,mesto-2-uroven,church,0.29891257909641517
579,We live in a small _ .,flat,mesto-2-uroven,flat,0.1565577982829659
579,I'm glad we bought this house because now we live in a friendly _ .,neighbourhood,mesto-2-uroven,neighbourhood,0.1565577982829659
579,The kids are having fun at the _ .,playground,mesto-2-uroven,playground,0.1565577982829659
579,I would like to see some art today. Let's go to the _ .,gallery,mesto-2-uroven,gallery,0.1565577982829659
580,The plane takes off at 10 o'clock. Let's meet at 8 o'clock at the _ .,airport,mesto-2-uroven,airport,0.16756436078038636
580,Olomouc is a _ in Moravia.,city,mesto-2-uroven,city,0.16756436078038636
580,Fruit and vegetables are much fresher at the _ than in the supermarket.,market,mesto-2-uroven,market,0.16756436078038636
580,"I don't want to climb the stairs, let's take the _ .",lift,mesto-2-uroven,lift,0.16756436078038636
581,Does your dad work outside or in an _ ?,office,mesto-2-uroven,office,0.24007663466299686
581,Where is the _ to the cinema?,entrance,mesto-2-uroven,entrance,0.24007663466299686
581,There's a coffee shop on the other side of the _ .,road,mesto-2-uroven,road,0.24007663466299686
581,I need to buy a new skirt and some T-shirts. – Let's go to the _ then.,department store,mesto-2-uroven,department store,0.24007663466299686
582,"We should find a _ , we're running out of petrol.",petrol station,mesto-2-uroven,petrol station,0.21840189670808552
582,"The park is on the other side of the river, we need to cross the _ .",bridge,mesto-2-uroven,bridge,0.21840189670808552
582,"I want to get stronger, so I go to the _ three times a week.",gym,mesto-2-uroven,gym,0.21840189670808552
582,Our friends live just around the _ - so we see them all the time.,corner,mesto-2-uroven,corner,0.21840189670808552
583,There was a Christmas market in the town _ .,square,mesto-2-uroven,square,0.1306836184697657
583,Could you pick me up from the _ ? The train arrives at 3 o'clock.,station,mesto-2-uroven,station,0.1306836184697657
583,"When can I call you? – I'll come to my _ at 9 o'clock, so you can call me at half past nine.",office,mesto-2-uroven,office,0.1306836184697657
583,"There's a post-box on the _ of Dlouhá and Masarykova, let's meet there.",corner,mesto-2-uroven,corner,0.1306836184697657
584,"The bus leaves at eight past seven, let's meet at 7 o'clock at the _ .",bus stop,mesto-2-uroven,bus stop,0.18442810101706347
584,We visited an ancient _ .,castle,mesto-2-uroven,castle,0.18442810101706347
584,"I don't want to live in a _ anymore, I want a big garden.",flat,mesto-2-uroven,flat,0.18442810101706347
584,There is too much noise at night because we live by the _ .,road,mesto-2-uroven,road,0.18442810101706347
585,Could you _ the dog?,feed,cin-domacnost-2-uroven,feed,0.2854196996378481
585,I would like to _ these flowers in the garden.,plant,cin-domacnost-2-uroven,plant,0.2854196996378481
585,I want to _ a flat in Prague.,rent,cin-domacnost-2-uroven,rent,0.2854196996378481
585,It's very cold in here – should I _ a fire?,light,cin-domacnost-2-uroven,light,0.2854196996378481
586,Did you _ the door?,lock,cin-domacnost-2-uroven,lock,0.303817306717372
586,I have to _ my suitcase for the weekend.,pack,cin-domacnost-2-uroven,pack,0.303817306717372
586,Could you _ the pizza?,slice,cin-domacnost-2-uroven,slice,0.303817306717372
586,Did you _ the cake?,bake,cin-domacnost-2-uroven,bake,0.303817306717372
587,Can you _ the milk into the bowl?,pour,cin-domacnost-2-uroven,pour,0.3922240373019308
587,Did your mum _ this dress?,sew,cin-domacnost-2-uroven,sew,0.3922240373019308
587,These flowers should _ all through the summer.,bloom,cin-domacnost-2-uroven,bloom,0.3922240373019308
587,Where do you _ jackets in the summer?,store,cin-domacnost-2-uroven,store,0.3922240373019308
588,Could you cut the lemon in half and _ the juice into the bowl?,squeeze,cin-domacnost-2-uroven,squeeze,0.22961468925070788
588,How often do you _ your cats?,feed,cin-domacnost-2-uroven,feed,0.22961468925070788
588,Could you _ the sauce?,stir,cin-domacnost-2-uroven,stir,0.22961468925070788
588,How long does it take you to _ a shirt?,iron,cin-domacnost-2-uroven,iron,0.22961468925070788
589,The cake needs to _ before we eat it.,cool,cin-domacnost-2-uroven,cool,0.24081105163446237
589,Could you _ the lamb with garlic?,season,cin-domacnost-2-uroven,season,0.24081105163446237
589,I will _ your coat on the rack over there.,hang,cin-domacnost-2-uroven,hang,0.24081105163446237
589,Could you _ the onions and the carrots?,chop,cin-domacnost-2-uroven,chop,0.24081105163446237
590,"Ivo, turn the bottle upside down and _ it.",shake,cin-domacnost-2-uroven,shake,0.4251905133325038
590,"Do you _ this house? – No, we rent it.",own,cin-domacnost-2-uroven,own,0.4251905133325038
590,Leave the vegetables to _ for a few minutes.,simmer,cin-domacnost-2-uroven,simmer,0.4251905133325038
590,Do you _ skirts every day?,wear,cin-domacnost-2-uroven,wear,0.4251905133325038
591,The old man _ me his spare bedroom for £150 a week.,rented,cin-domacnost-2-uroven,rented,0.37241635924525196
591,We had left the window open so the rain _ the carpet.,soaked,cin-domacnost-2-uroven,soaked,0.37241635924525196
591,"I _ the flowers yesterday, you don't have to do it.",watered,cin-domacnost-2-uroven,watered,0.37241635924525196
591,She _ the mushrooms thinly.,sliced,cin-domacnost-2-uroven,sliced,0.37241635924525196
592,I would like to _ a new tree in the garden.,plant,cin-domacnost-2-uroven,plant,0.3010011234663095
592,"Oto, _ the meat well with salt and pepper.",season,cin-domacnost-2-uroven,season,0.3010011234663095
592,Mix the flower with sugar and _ three eggs.,add,cin-domacnost-2-uroven,add,0.3010011234663095
592,I will _ some cupcakes tomorrow.,bake,cin-domacnost-2-uroven,bake,0.3010011234663095
593,"He's sleeping, his _ are closed.",eyes,casti-tela-1-uroven,eyes,0.6074818943417686
593,"He can run fast, he's got long _ .",legs,casti-tela-1-uroven,legs,0.6074818943417686
593,The children are holding _ .,hands,casti-tela-1-uroven,hands,0.6074818943417686
594,He put pizza in his _ .,mouth,casti-tela-1-uroven,mouth,0.45031190092471435
594,"Look, there's red _ on the floor!",blood,casti-tela-1-uroven,blood,0.45031190092471435
594,"He can't write, his _ is broken.",arm,casti-tela-1-uroven,arm,0.45031190092471435
595,Babies have got soft _ .,skin,casti-tela-1-uroven,skin,0.5633523761992624
595,She's wearing a necklace around her _ .,neck,casti-tela-1-uroven,neck,0.5633523761992624
595,She's got blond _ .,hair,casti-tela-1-uroven,hair,0.5633523761992624
596,He's got a fat _ but thin legs.,body,casti-tela-1-uroven,body,0.42153047784987735
596,She's got a beautiful _ .,face,casti-tela-1-uroven,face,0.42153047784987735
596,I brush my _ every morning.,teeth,casti-tela-1-uroven,teeth,0.42153047784987735
597,The dog has got a long _ .,tail,casti-tela-1-uroven,tail,0.5184092556771475
597,It's very easy - use your _ !,brain,casti-tela-1-uroven,brain,0.5184092556771475
597,My right _ hurts.,knee,casti-tela-1-uroven,knee,0.5184092556771475
598,Put the cap on your _ .,head,casti-tela-1-uroven,head,0.5035944327090659
598,My left _ is broken.,arm,casti-tela-1-uroven,arm,0.5035944327090659
598,Klára's got long _ !,hair,casti-tela-1-uroven,hair,0.5035944327090659
600,Clap your _ !,hands,casti-tela-1-uroven,hands,0.3169039365177703
600,How many _ have you got? – Ten.,fingers,casti-tela-1-uroven,fingers,0.3169039365177703
600,Milan's got blue _ .,eyes,casti-tela-1-uroven,eyes,0.3169039365177703
601,Stop biting your _ !,nails,casti-tela-1-uroven,nails,0.5003050696748966
601,He kissed me on the _ .,lips,casti-tela-1-uroven,lips,0.5003050696748966
601,Matylda's got blue _ .,eyes,casti-tela-1-uroven,eyes,0.5003050696748966
602,I can see from his _ that he's happy.,face,casti-tela-1-uroven,face,0.3845645848440698
602,Lucka is wearing a big necklace on her _ .,neck,casti-tela-1-uroven,neck,0.3845645848440698
602,Her ex-boyfriend broke her _ .,heart,casti-tela-1-uroven,heart,0.3845645848440698
603,The police are coming because there's _ on the floor.,blood,casti-tela-1-uroven,blood,0.47765150608329354
603,A good diet helps to keep your _ healthy.,body,casti-tela-1-uroven,body,0.47765150608329354
603,My _ is rumbling because I'm hungry!,stomach,casti-tela-1-uroven,stomach,0.47765150608329354
604,The dog has got a _ in his mouth.,bone,casti-tela-1-uroven,bone,0.5783546113064393
604,She's got a ring on her _ .,finger,casti-tela-1-uroven,finger,0.5783546113064393
604,"He's got big _ , so he has to buy big shoes.",feet,casti-tela-1-uroven,feet,0.5783546113064393
605,Put the hat on your _ .,head,casti-tela-1-uroven,head,0.521242076045935
605,"We go for a walk every Saturday, but today we are staying at home because my left _ hurts.",foot,casti-tela-1-uroven,foot,0.521242076045935
605,Open your _ and taste this ice-cream.,mouth,casti-tela-1-uroven,mouth,0.521242076045935
606,"I can't hear you, there's water in my _ .",ears,casti-tela-1-uroven,ears,0.48826572693288883
606,How often do you brush your _ ?,teeth,casti-tela-1-uroven,teeth,0.48826572693288883
606,She's good at playing the piano because she's got long _ .,fingers,casti-tela-1-uroven,fingers,0.48826572693288883
607,"Is she licking the ice-cream? – Yes, she is. I can see her _ .",tongue,casti-tela-1-uroven,tongue,0.39075493116695814
607,Her boyfriend is holding her _ .,hand,casti-tela-1-uroven,hand,0.39075493116695814
607,"He's got a very thin _ , but he's got strong legs and arms.",body,casti-tela-1-uroven,body,0.39075493116695814
608,"They say you killed the woman, can you _ on it?",comment,slovesa-komunikace-2-uroven,comment,0.27894148007921754
608,Could you _ that you will attend the event?,confirm,slovesa-komunikace-2-uroven,confirm,0.27894148007921754
608,He will always _ people when they speak.,interrupt,slovesa-komunikace-2-uroven,interrupt,0.27894148007921754
608,"We're eating out tonight, do you want to _ us?",join,slovesa-komunikace-2-uroven,join,0.27894148007921754
609,Tomáš _ me to his friends.,introduced,slovesa-komunikace-2-uroven,introduced,0.5466265006290453
609,My boss _ for being late.,apologised,slovesa-komunikace-2-uroven,apologised,0.5466265006290453
609,They _ that they had never lost a single game.,boasted,slovesa-komunikace-2-uroven,boasted,0.5466265006290453
609,They _ me the job and I accepted.,offered,slovesa-komunikace-2-uroven,offered,0.5466265006290453
610,We _ the room for 3 days.,booked,slovesa-komunikace-2-uroven,booked,0.24450519545445826
610,Visitors are _ not to walk on the grass.,requested,slovesa-komunikace-2-uroven,requested,0.24450519545445826
610,I _ my secret with her because I trust her.,shared,slovesa-komunikace-2-uroven,shared,0.24450519545445826
610,He _ me that the meeting was cancelled.,reminded,slovesa-komunikace-2-uroven,reminded,0.24450519545445826
611,John _ us through London because he was born there.,guided,slovesa-komunikace-2-uroven,guided,0.6093738265511737
611,He _ you last night when you were out.,called,slovesa-komunikace-2-uroven,called,0.6093738265511737
611,She _ me a message.,sent,slovesa-komunikace-2-uroven,sent,0.6093738265511737
612,Can I _ five pounds? I forgot my wallet at home.,borrow,slovesa-komunikace-2-uroven,borrow,0.6199356062616314
612,Sára and Iva _ to their mother on the phone every week.,talk,slovesa-komunikace-2-uroven,talk,0.6199356062616314
612,I would like to _ you to our party.,invite,slovesa-komunikace-2-uroven,invite,0.6199356062616314
613,"He doesn't _ of smoking, he thinks it's bad.",approve,slovesa-komunikace-2-uroven,approve,0.2597200182989107
613,Did she _ that we would be coming?,mention,slovesa-komunikace-2-uroven,mention,0.2597200182989107
613,"I don't _ anything, at least I tried.",regret,slovesa-komunikace-2-uroven,regret,0.2597200182989107
613,Did he _ you to do it or was it your decision?,persuade,slovesa-komunikace-2-uroven,persuade,0.2597200182989107
614,"Don't _ other people when they're talking, it isn't polite.",interrupt,slovesa-komunikace-2-uroven,interrupt,0.17897720894125443
614,Can I _ you in my post?,mention,slovesa-komunikace-2-uroven,mention,0.17897720894125443
614,"The judges insisted on their decision, they didn't _ the routine again.",examine,slovesa-komunikace-2-uroven,examine,0.17897720894125443
614,We decided to _ a room in a hotel near the city centre.,book,slovesa-komunikace-2-uroven,book,0.17897720894125443
615,She read a message and she _ .,smiled,slovesa-komunikace-2-uroven,smiled,0.5375350768935238
615,"They haven't seen each other for a year, so they _ all night.",chatted,slovesa-komunikace-2-uroven,chatted,0.5375350768935238
615,"I forgot my wallet, so Tomáš _ me some money.",lent,slovesa-komunikace-2-uroven,lent,0.5375350768935238
616,"We weren't sure, but he _ that he'd move to England.",confirmed,slovesa-komunikace-2-uroven,proved,0.16893114683286828
616,"He was mean to me, but then he _ .",apologised,slovesa-komunikace-2-uroven,apologised,0.16893114683286828
616,My parents always _ me when I did well at school.,praised,slovesa-komunikace-2-uroven,praised,0.16893114683286828
616,His lawyer _ that he was innocent.,proved,slovesa-komunikace-2-uroven,confirmed,0.16893114683286828
617,It's difficult to _ this painting without knowing the artist's background.,interpret,slovesa-komunikace-2-uroven,interpret,0.17568975182949453
617,"It's your decision, you don't have to _ it.",justify,slovesa-komunikace-2-uroven,justify,0.17568975182949453
617,The youtuber decided to organize a meet-and- _ for his followers.,greet,slovesa-komunikace-2-uroven,greet,0.17568975182949453
617,Our boss tried to _ the importance of this meeting.,emphasize,slovesa-komunikace-2-uroven,emphasize,0.17568975182949453
618,"Don't _ me for missing the bus, you're the one who was late.",blame,slovesa-komunikace-2-uroven,blame,0.19214991934728007
618,"He wasn't happy with what we had, but he didn't _ anything himself.",propose,slovesa-komunikace-2-uroven,propose,0.19214991934728007
618,"Don't _ anything, at least you tried it.",regret,slovesa-komunikace-2-uroven,regret,0.19214991934728007
618,Did you _ permission to take pictures at the event?,request,slovesa-komunikace-2-uroven,request,0.19214991934728007
619,"Will you _ him? – I don't know, he really hurt me.",forgive,slovesa-komunikace-2-uroven,forgive,0.25490689142971856
619,Lukáš would like to _ the group.,join,slovesa-komunikace-2-uroven,join,0.25490689142971856
619,We need you to _ if you'll come.,confirm,slovesa-komunikace-2-uroven,confirm,0.25490689142971856
619,My parents _ all the time.,argue,slovesa-komunikace-2-uroven,argue,0.25490689142971856
620,"You shouldn't _ , you should know.",guess,slovesa-komunikace-2-uroven,guess,0.2746192074457812
620,"My parents are proud of me, they always _ about my achievements.",boast,slovesa-komunikace-2-uroven,boast,0.2746192074457812
620,Will you _ me to your friend Marta?,introduce,slovesa-komunikace-2-uroven,introduce,0.2746192074457812
620,Did you _ them to come? It would be great if they were here.,convince,slovesa-komunikace-2-uroven,convince,0.2746192074457812
622,"I'm sorry, could you _ me?",forgive,slovesa-komunikace-2-uroven,forgive,0.34400650530745996
622,Could you _ me to pick up the parcel?,remind,slovesa-komunikace-2-uroven,remind,0.34400650530745996
622,"I always _ with my boss, that's why I decided to quit the job.",disagree,slovesa-komunikace-2-uroven,disagree,0.34400650530745996
622,Can I _ you a drink?,offer,slovesa-komunikace-2-uroven,offer,0.34400650530745996
623,Did he _ you the book?,give,slovesa-komunikace-2-uroven,give,0.4480101893759064
623,"I always tell the truth, I can't _ .",lie,slovesa-komunikace-2-uroven,lie,0.4480101893759064
623,We would like to _ you to our wedding.,invite,slovesa-komunikace-2-uroven,invite,0.4480101893759064
623,My children always _ me questions about their father.,ask,slovesa-komunikace-2-uroven,ask,0.4480101893759064
624,I _ some money to Red Cross.,donated,slovesa-komunikace-2-uroven,donated,0.3640212255770605
624,Nobody liked him because he always _ other people for his mistakes.,blamed,slovesa-komunikace-2-uroven,blamed,0.3640212255770605
624,"I didn't know the answer, so I _ .",guessed,slovesa-komunikace-2-uroven,guessed,0.3640212255770605
624,"I didn't want to come to the party at first, but my friend Iva _ me.",persuaded,slovesa-komunikace-2-uroven,persuaded,0.3640212255770605
625,I love my parents because they always _ me to try new things.,encourage,slovesa-komunikace-2-uroven,encourage,0.18099497409673507
625,In some countries it's normal to _ when buying something.,bargain,slovesa-komunikace-2-uroven,bargain,0.18099497409673507
625,"The text is well written, could you just _ what you found out.",conclude,slovesa-komunikace-2-uroven,conclude,0.18099497409673507
625,We asked the experts to _ how an accident like this can be avoided in the future.,examine,slovesa-komunikace-2-uroven,examine,0.18099497409673507
626,Our homework is to _ an essay.,write,slovesa-komunikace-2-uroven,write,0.7327594149559553
626,What did you _ her? She left immediately.,tell,slovesa-komunikace-2-uroven,tell,0.7327594149559553
626,Do you _ with him?,agree,slovesa-komunikace-2-uroven,agree,0.7327594149559553
627,Did you _ the invitation?,receive,slovesa-komunikace-2-uroven,receive,0.5018640912485774
627,They didn't _ me the job because they found a better applicant for it.,offer,slovesa-komunikace-2-uroven,offer,0.5018640912485774
627,Can I _ your umbrella? I forgot mine at home.,borrow,slovesa-komunikace-2-uroven,borrow,0.5018640912485774
627,"Please _ me for arriving late, the train was delayed.",excuse,slovesa-komunikace-2-uroven,excuse,0.5018640912485774
628,Rimini is a resort on the east _ of Italy.,coast,krajina-svet-2-uroven,coast,0.15631105701390563
628,Many people are concerned about the destruction of this _ .,rainforest,krajina-svet-2-uroven,rainforest,0.15631105701390563
628,"Look at the _ , it's cloudless today!",sky,krajina-svet-2-uroven,sky,0.15631105701390563
628,Have you been to Moravský kras? The _ around there is beautiful.,countryside,krajina-svet-2-uroven,countryside,0.15631105701390563
629,The long-dormant _ has recently shown signs of erupting.,volcano,krajina-svet-2-uroven,volcano,0.17523282539877064
629,Flats in the Prague _ are very expensive.,area,krajina-svet-2-uroven,area,0.17523282539877064
629,Can you feel the spray from the _ ?,waterfall,krajina-svet-2-uroven,waterfall,0.17523282539877064
629,I can't imagine being in the _ in this heat.,desert,krajina-svet-2-uroven,desert,0.17523282539877064
630,I don't like this _ because it's full of bats.,cave,krajina-svet-2-uroven,cave,0.20651919230226723
630,"Sorry, I'm late. I'm already on my _ , though.",way,krajina-svet-2-uroven,way,0.20651919230226723
630,Your skin is red. Have you been in the _ ?,sun,krajina-svet-2-uroven,sun,0.20651919230226723
630,I like leaving the city for the weekend and going to the _ .,countryside,krajina-svet-2-uroven,countryside,0.20651919230226723
631,"Did you enjoy your stay in the _ ? – Yes, we did, we had a beautiful view for the tent.",campsite,krajina-svet-2-uroven,campsite,0.2576515963214044
631,Hokkaido is a large Japanese _ .,island,krajina-svet-2-uroven,island,0.2576515963214044
631,Scientists observed phenomena in a nearby _ .,galaxy,krajina-svet-2-uroven,galaxy,0.2576515963214044
631,I said I thought that we should go that way and pointed the opposite _ .,direction,krajina-svet-2-uroven,direction,0.2576515963214044
632,The _ is the area of sea that separates England from France.,Channel,krajina-svet-2-uroven,Channel,0.19248140811886086
632,The _ goes around the earth.,moon,krajina-svet-2-uroven,moon,0.19248140811886086
632,"Last winter, there was snow on the hill tops but not in the _ .",valley,krajina-svet-2-uroven,valley,0.19248140811886086
632,I got lost in the _ yesterday.,wood,krajina-svet-2-uroven,wood,0.19248140811886086
633,A _ is a tropical forest in which trees and plants grow very closely together.,jungle,krajina-svet-2-uroven,jungle,0.22506157271500551
633,This area is really noisy because we live close to a _ .,railway,krajina-svet-2-uroven,railway,0.22506157271500551
633,My parents went swimming in the _ .,sea,krajina-svet-2-uroven,sea,0.22506157271500551
633,This area is said to be one of the most beautiful places on _ .,earth,krajina-svet-2-uroven,earth,0.22506157271500551
634,This fish lives at the bottom of the _ .,ocean,krajina-svet-2-uroven,ocean,0.3087276382489255
634,Venus is the second _ in order of distance from the Sun.,planet,krajina-svet-2-uroven,planet,0.3087276382489255
634,They followed the _ until they came to the village.,path,krajina-svet-2-uroven,path,0.3087276382489255
634,Do you live within walking _ or shall we take the bus?,distance,krajina-svet-2-uroven,distance,0.3087276382489255
635,They said goodbye and walked in opposite _ .,directions,krajina-svet-2-uroven,directions,0.37684093303071686
635,We drove past _ full of cows.,fields,krajina-svet-2-uroven,fields,0.37684093303071686
635,"This area is full of _ , that's why you can't hear a word.",waterfalls,krajina-svet-2-uroven,waterfalls,0.37684093303071686
635,Most villages in the _ are now connected by roads.,highlands,krajina-svet-2-uroven,highlands,0.37684093303071686
636,My friends were trapped in the _ for 17 hours.,cave,krajina-svet-2-uroven,cave,0.23564724484447058
636,We need to find a bridge because the museum is on the opposite side of the _ .,river,krajina-svet-2-uroven,river,0.23564724484447058
636,"There's some _ between the wardrobe and the bed, we can put it there.",space,krajina-svet-2-uroven,space,0.23564724484447058
636,Hollywood is on the west _ of the United States of America.,coast,krajina-svet-2-uroven,coast,0.23564724484447058
637,The sun rises in the _ .,east,krajina-svet-2-uroven,east,0.23611613657753688
637,"Look, there're no clouds in the _ .",sky,krajina-svet-2-uroven,sky,0.23611613657753688
637,Do you know the _ to the café?,way,krajina-svet-2-uroven,way,0.23611613657753688
637,You can't see the village because it's set in a _ .,valley,krajina-svet-2-uroven,valley,0.23611613657753688
638,"Be careful, the knife is _ .",sharp,vlastnosti-predmety-2-uroven,sharp,0.29620986871450905
638,This armchair is so _ !,comfortable,vlastnosti-predmety-2-uroven,comfortable,0.29620986871450905
638,"The lake is _ , we can go ice skating.",frozen,vlastnosti-predmety-2-uroven,frozen,0.29620986871450905
638,"Yuck, don't show it to me, it's _ .",disgusting,vlastnosti-predmety-2-uroven,disgusting,0.29620986871450905
639,It's _ to wear high-waisted jeans.,fashionable,vlastnosti-predmety-2-uroven,fashionable,0.31342233456553564
639,I usually buy clothes in the _ size.,medium,vlastnosti-predmety-2-uroven,medium,0.31342233456553564
639,We built a new _ fence.,wooden,vlastnosti-predmety-2-uroven,wooden,0.31342233456553564
639,"The chocolate mousse was so good, it was _ and creamy.",smooth,vlastnosti-predmety-2-uroven,smooth,0.31342233456553564
640,"The two sisters are very different, one of them wears _ clothes, the other always wears eccentric clothes.",ordinary,vlastnosti-predmety-2-uroven,ordinary,0.21832748841677557
640,"This vase looks old, is it _ ?",valuable,vlastnosti-predmety-2-uroven,valuable,0.21832748841677557
640,Earthquakes and hurricanes are _ disasters.,natural,vlastnosti-predmety-2-uroven,natural,0.21832748841677557
640,We could drive there because the street was too _ .,narrow,vlastnosti-predmety-2-uroven,narrow,0.21832748841677557
641,The letters were so _ that I had to use a magnifying glass to read it.,tiny,vlastnosti-predmety-2-uroven,tiny,0.13695461146353266
641,Oranges and footballs are _ .,round,vlastnosti-predmety-2-uroven,round,0.13695461146353266
641,"I wanted to take the bus at 9 o'clock, but it was _ .",full,vlastnosti-predmety-2-uroven,full,0.13695461146353266
641,"We bought a _ car, so we'd like to sell the old one.",new,vlastnosti-predmety-2-uroven,new,0.13695461146353266
642,The skin on his hands was hard and _ from the cold.,rough,vlastnosti-predmety-2-uroven,rough,0.20330312594303976
642,"This person doesn't exist, the profile is _ .",fake,vlastnosti-predmety-2-uroven,fake,0.20330312594303976
642,The fog was really _ in the morning.,dense,vlastnosti-predmety-2-uroven,dense,0.20330312594303976
642,"It was four o'clock in the morning, so the bus was _ .",empty,vlastnosti-predmety-2-uroven,empty,0.20330312594303976
643,"Would you like to meet someone famous? – Not really, I like meeting _ people.",ordinary,vlastnosti-predmety-2-uroven,ordinary,0.11547434830652129
643,"I'm _ , could you please close the window?",frozen,vlastnosti-predmety-2-uroven,frozen,0.11547434830652129
643,I'm going to check out the _ café with my friends.,new,vlastnosti-predmety-2-uroven,new,0.11547434830652129
643,"You shouldn't wear this dress at work, it's quite _ .",transparent,vlastnosti-predmety-2-uroven,transparent,0.11547434830652129
644,"I need to powder my face, it's _ .",shiny,vlastnosti-predmety-2-uroven,shiny,0.29401259684115966
644,Typewriters became _ when computers were invented.,obsolete,vlastnosti-predmety-2-uroven,obsolete,0.29401259684115966
644,"The shop is _ , we'll buy it tomorrow.",closed,vlastnosti-predmety-2-uroven,closed,0.29401259684115966
644,Eco-friendly restaurants replace plastic cutlery with _ cutlery.,wooden,vlastnosti-predmety-2-uroven,wooden,0.29401259684115966
645,"I think that my grandma's attitudes are very _ , considering her age.",modern,vlastnosti-predmety-2-uroven,modern,0.13576781727999981
645,I couldn't walk next to her because the bridge was too _ .,narrow,vlastnosti-predmety-2-uroven,narrow,0.13576781727999981
645,I can't tell if this painting is _ .,valuable,vlastnosti-predmety-2-uroven,valuable,0.13576781727999981
645,They're a big family so they live in a _ house.,huge,vlastnosti-predmety-2-uroven,huge,0.13576781727999981
646,"Yuck, this messy room is _ .",disgusting,vlastnosti-predmety-2-uroven,disgusting,0.22715341832520877
646,"His self-confidence is very _ , he should work on it.",low,vlastnosti-predmety-2-uroven,low,0.22715341832520877
646,I can't read it. The letters are too _ .,tiny,vlastnosti-predmety-2-uroven,tiny,0.22715341832520877
646,Are crop tops _ these days?,fashionable,vlastnosti-predmety-2-uroven,fashionable,0.22715341832520877
647,"I need to borrow some books, is the library _ ?",open,vlastnosti-predmety-2-uroven,open,0.18249953782417486
647,Moisturizers help to keep your skin _ .,smooth,vlastnosti-predmety-2-uroven,smooth,0.18249953782417486
647,"Before you go out, put on a _ T-shirt.",clean,vlastnosti-predmety-2-uroven,clean,0.18249953782417486
647,"I can't lift this box, it's too _ .",heavy,vlastnosti-predmety-2-uroven,heavy,0.18249953782417486
648,The Pad Thai looks delicious! Can you hand me the _ ?,chopsticks,kuchyn-2-uroven,chopsticks,0.08584902239985251
648,I'll cut the cake. Where is the _ ?,knife,kuchyn-2-uroven,knife,0.08584902239985251
648,I won't be able to carry all of this. – You can use the _ .,tray,kuchyn-2-uroven,tray,0.08584902239985251
648,Where's the _ ? There's chocolate on my mouth.,napkin,kuchyn-2-uroven,napkin,0.08584902239985251
649,We need to preheat the _ before we put the cake in.,oven,kuchyn-2-uroven,oven,0.1225038629160329
649,Where's the _ ? I'll do the potatoes.,peeler,kuchyn-2-uroven,peeler,0.1225038629160329
