id;parent;weight;exercise;type;featured;otherPs;predPs;followPs;similarPs;alternativePs;evaluation;grade;class;topic;examples;url;specs;created;visible;ordering
2315;163;1;19;combined;0;1970,1409,1393;2320,2318,1662,1970,1409,1393;;1662,1970,2030,2292,265,1393,1801,898,1409,1815,2312,2318,2320;2312,2318,2320;medalBased;3;10;;;slovicka-prostor-a-mista-mix-3-uroven-nevim;;2019-08-29 16:29:02;0;0
2316;235;1;19;combined;0;1973,1972;1670,1973,1972;;1670,1973,2033,2294,1972,2032,2293,2313;2313;medalBased;3;10;;;slovicka-pridavna-jmena-mix-3-uroven-nevim;;2019-08-29 16:33:22;0;0
2319;162;1;50;combined;0;1975,1955,1949,1950;1839,1975,1955,1949,1950;2314;1839,2045,2596,2035,1779,2023,2044,2061,2605,2214;;medalBased;3;9;;;poslech-slovicek-lide-mix-3-uroven;;2019-08-29 17:16:25;1;0
2320;163;1;50;combined;0;1970,1409,1393;1840,1970,1409,1393;2325;1840,2030,1801,1815,1970,1989,2292,210,265,1393,866,898,1409,2312,2325,2333;2312,2325,2333;medalBased;3;10;;;poslech-slovicek-prostor-a-mista-mix-3-uroven;;2019-08-29 17:20:02;1;0
2321;162;1;18;combined;0;1975,1955,1949,1950;;;;;other;3;10;;;uzemicka-lide-mix-3-uroven;;2019-08-30 02:47:50;1;0
2322;163;1;18;combined;0;1970,1409,1393;;;;;other;3;10;;;uzemicka-prostor-a-mista-mix-3-uroven;;2019-08-30 02:47:50;1;0
2323;235;1;18;combined;0;1973,1972;;;;;other;3;10;;;uzemicka-pridavna-jmena-mix-3-uroven;;2019-08-30 02:47:50;1;0
2324;162;1;19;combined;0;1975,1955,1949,1950;;;;;medalBased;3;10;;;slovicka-lide-mix-3-uroven-nevim;;2019-08-30 02:47:50;0;0
2325;163;1;19;combined;0;1970,1409,1393;2320,2333,1662;;1662,1989,210,866,1970,2030,2292,265,1393,1801,898,1409,1815,2312,2320,2333;2312,2320,2333;medalBased;3;10;;[[["text","cupboard"]],[["img","img\/slovicka\/shelf.png"]],[["text","college"]]];slovicka-prostor-a-mista-mix-3-uroven;;2019-08-30 02:47:50;1;0
2326;235;1;19;combined;0;1973,1972;2329,2334,1670;;1670,1992,1991,1973,2033,2294,1972,2032,2293,2313,2329,2334;2313,2329,2334;medalBased;3;10;;[[["text","equal"]],[["img","img\/slovicka-ilustrace-jana\/ilustrace-jana-gentle.png"]],[["img","img\/slovicka-ilustrace-jana\/ilustrace-jana-responsible.png"]]];slovicka-pridavna-jmena-mix-3-uroven;;2019-08-30 02:47:50;1;0
2327;162;1;50;combined;0;1975,1955,1949,1950;;;;;medalBased;3;10;;;poslech-slovicek-lide-mix-3-uroven-nevim;;2019-08-30 02:47:50;0;0
2328;163;1;50;combined;0;1970,1409,1393;;;;;medalBased;3;10;;;poslech-slovicek-prostor-a-mista-mix-3-uroven-nevim;;2019-08-30 02:47:50;0;0
2329;235;1;50;combined;0;1973,1972;1844;2326;1844,2033,2032,1973,1992,2294,1972,1991,2293,2313,2326,2334;2313,2326,2334;medalBased;3;10;;;poslech-slovicek-pridavna-jmena-mix-3-uroven;;2019-08-30 02:47:50;1;0
2330;163;1;51;combined;0;1970,1409,1393;;;;;medalBased;3;10;;;odkryvacka-prostor-a-mista-mix-3-uroven;;2019-08-30 02:47:50;1;0
2331;159;1;23;combined;0;1345,1348;1714;1654;1714,903,2230,908,2261,2242,2243,2244,2245,920,1368,2217,1369,2216,1345,1346,164,1347,1936,1507,1653,1761;;medalBased;2;5;;[[["img","img\/slovicka\/Ninety.png"]],[["img","img\/slovicka\/Fifty-four.png"]],[["img","img\/slovicka\/ellipse.jpg"]]];pexeso-abstraktni-mix-2-uroven;;2019-08-30 02:47:50;1;0
2332;162;1;23;combined;0;1975,1955,1949,1950;1718;2314;1718,2288,2601,2296,2286,2287,1955,1984,2045,2529,2591,2596,2815,1975,1994,2035,1949,1982,2023,1950,1983,2044,2311,2314;2311,2314;medalBased;3;10;;[[["text","stepfather"]],[["text","armpit"]],[["img","img\/slovicka\/blacksmith.jpg"]]];pexeso-lide-mix-3-uroven;;2019-08-30 02:47:50;1;0
2333;163;1;23;combined;0;1970,1409,1393;1720;2325;1720,2292,265,898,1970,1989,2030,210,1393,1801,866,1409,1815,2312,2320,2325;2312,2320,2325;medalBased;3;10;;[[["img","img\/slovicka\/rug.jpg"]],[["img","img\/slovicka\/holidays 36.png"]],[["text","wheat"]]];pexeso-prostor-a-mista-mix-3-uroven;;2019-08-30 02:47:50;1;0
2334;235;1;23;combined;0;1973,1972;2235;2326;2235,2294,2293,1973,1992,2033,1972,1991,2032,2313,2326,2329;2313,2326,2329;medalBased;3;10;;[[["img","img\/slovicka-ilustrace-jana\/ilustrace-jana-annoying.png"]],[["img","img\/slovicka-ilustrace-jana\/ilustrace-jana-secret.png"]],[["img","img\/slovicka-ilustrace-jana\/ilustrace-jana-rear.png"]]];pexeso-pridavna-jmena-mix-3-uroven;;2019-08-30 02:47:50;1;0
2335;126;1;10;combined;0;343;;;;;other;2;9;;;zavody-demonstrative-sentences-2-uroven;;2019-09-10 12:57:11;1;0
2336;112;1;10;combined;0;359;;;;;other;3;10;;;zavody-passive-voice-3-uroven;;2019-09-10 12:57:11;1;0
2337;102;1;10;combined;0;361;;;;;other;2;9;;;zavody-modal-verbs-present-2-uroven;;2019-09-10 12:57:11;1;0
2338;103;1;10;combined;0;362;;;;;other;3;10;;;zavody-modal-verbs-past-3-uroven;;2019-09-10 12:57:11;1;0
2339;136;1;10;combined;0;367;;;;;other;2;10;;;zavody-phrasal-verbs-get-take-2-uroven;;2019-09-10 12:57:11;1;0
2340;137;1;10;combined;0;369;;;;;other;2;10;;;zavody-phrasal-verbs-others-2-uroven;;2019-09-10 12:57:11;1;0
2341;137;1;10;combined;0;370;;;;;other;3;10;;;zavody-phrasal-verbs-others-3-uroven;;2019-09-10 12:57:11;1;0
2342;121;1;10;combined;0;372;;;;;other;2;9;;;zavody-other-prepositions-2-uroven;;2019-09-10 12:57:11;1;0
2343;99;1;10;combined;0;377;;;;;other;3;10;;;zavody-past-perfect-3-uroven;;2019-09-10 12:57:11;1;0
2344;104;1;10;combined;0;380;;;;;other;1;7;;;zavody-modal-verbs-can-could-1-uroven;;2019-09-10 12:57:11;1;0
2345;104;1;10;combined;0;381;;;;;other;2;9;;;zavody-modal-verbs-can-could-2-uroven;;2019-09-10 12:57:11;1;0
2346;105;1;10;combined;0;382;;;;;other;3;10;;;zavody-modal-verbs-must-have-to-can-3-3-uroven;;2019-09-10 12:57:11;1;0
2347;105;1;10;combined;0;383;;;;;other;2;9;;;zavody-modal-verbs-must-have-to-can-2-2-uroven;;2019-09-10 12:57:11;1;0
2348;106;1;10;combined;0;385;;;;;other;3;10;;;zavody-modal-verb-should-3-3-uroven;;2019-09-10 12:57:11;1;0
2349;127;1;10;combined;0;394;;;;;other;3;10;;;zavody-too-enough-3-uroven;;2019-09-10 12:57:11;1;0
2350;134;1;10;combined;0;406;;;;;other;2;7;;;zavody-determiners-both-all-whole-every-each-2-uroven;;2019-09-10 12:57:11;1;0
2351;135;1;10;combined;0;407;;;;;other;3;10;;;zavody-another-other-either-neither-both-3-uroven;;2019-09-10 12:57:11;1;0
2352;87;1;10;combined;0;410;;;;;other;2;7;;;zavody-zero-article-2-uroven;;2019-09-10 12:57:11;1;0
2353;252;1;10;combined;0;413;;;;;other;3;10;;;zavody-past-simple-vs-past-perfect-3-uroven;;2019-09-10 12:57:11;1;0
2354;250;1;10;combined;0;415;;;;;other;3;10;;;zavody-present-perfect-simple-vs-continuous-3-uroven;;2019-09-10 12:57:11;1;0
2355;11;1;10;combined;0;1345;;;;;other;2;4;;;zavody-numbers-2-uroven;;2019-09-10 12:57:11;1;0
2356;13;1;10;combined;0;1347;;;;;other;1;5;;;zavody-time_other-1-uroven;;2019-09-10 12:57:11;1;0
2357;18;1;10;combined;0;1351;;;;;other;3;10;;;zavody-animals_birds-3-uroven;;2019-09-10 12:57:11;1;0
2358;17;1;10;combined;0;1352;;;;;other;2;6;;;zavody-animals_forrest-2-uroven;;2019-09-10 12:57:11;1;0
2359;16;1;10;combined;0;1353;;;;;other;1;4;;;zavody-exotic_animals-1-uroven;;2019-09-10 12:57:11;1;0
2360;23;1;10;combined;0;1356;;;;;other;2;6;;;zavody-weather-2-uroven;;2019-09-10 12:57:11;1;0
2361;20;1;10;combined;0;1357;;;;;other;1;3;;;zavody-fruits-1-uroven;;2019-09-10 12:57:11;1;0
2362;20;1;10;combined;0;1358;;;;;other;2;6;;;zavody-vegetables-2-uroven;;2019-09-10 12:57:11;1;0
2363;26;1;10;combined;0;1359;;;;;other;1;3;;;zavody-family-1-uroven;;2019-09-10 12:57:11;1;0
2364;27;1;10;combined;0;1360;;;;;other;1;5;;;zavody-jobs-1-uroven;;2019-09-10 12:57:11;1;0
2365;27;1;10;combined;0;1361;;;;;other;2;8;;;zavody-jobs-2-uroven;;2019-09-10 12:57:11;1;0
2366;25;1;10;combined;0;1362;;;;;other;2;5;;;zavody-clothing-2-uroven;;2019-09-10 12:57:11;1;0
2367;24;1;10;combined;0;1363;;;;;other;1;3;;;zavody-human_body-1-uroven;;2019-09-10 12:57:11;1;0
2368;24;1;10;combined;0;1364;;;;;other;2;7;;;zavody-human_body-2-uroven;;2019-09-10 12:57:11;1;0
2369;36;1;10;combined;0;1365;;;;;other;1;4;;;zavody-house-1-uroven;;2019-09-10 12:57:11;1;0
2370;36;1;10;combined;0;1366;;;;;other;2;6;;;zavody-house-2-uroven;;2019-09-10 12:57:11;1;0
2371;44;1;10;combined;0;1368;;;;;other;1;4;;;zavody-verbs_basic-1-uroven;;2019-09-10 12:57:11;1;0
2372;45;1;10;combined;0;1369;;;;;other;1;4;;;zavody-verbs_movement-1-uroven;;2019-09-10 12:57:11;1;0
2373;45;1;10;combined;0;1370;;;;;other;3;10;;;zavody-verbs_movement-3-uroven;;2019-09-10 12:57:11;1;0
2374;56;1;10;combined;0;1371;;;;;other;1;5;;;zavody-adjectives_people-1-uroven;;2019-09-10 12:57:11;1;0
2375;56;1;10;combined;0;1372;;;;;other;2;8;;;zavody-adjectives_people-2-uroven;;2019-09-10 12:57:11;1;0
2376;279;1;10;combined;0;1374;;;;;other;2;8;;;zavody-medieval-2-uroven;;2019-09-10 12:57:11;1;0
2377;22;1;10;combined;0;1375;;;;;other;2;7;;;zavody-flowers_trees-2-uroven;;2019-09-10 12:57:11;1;0
2378;28;1;10;combined;0;1376;;;;;other;2;8;;;zavody-health-2-uroven;;2019-09-10 12:57:11;1;0
2379;29;1;10;combined;0;1377;;;;;other;1;5;;;zavody-feelings_moods-1-uroven;;2019-09-10 12:57:11;1;0
2380;29;1;10;combined;0;1378;;;;;other;2;7;;;zavody-feelings_moods-2-uroven;;2019-09-10 12:57:11;1;0
2381;269;1;10;combined;0;1379;;;;;other;1;5;;;zavody-food-1-uroven;;2019-09-10 12:57:11;1;0
2382;269;1;10;combined;0;1380;;;;;other;2;7;;;zavody-food-2-uroven;;2019-09-10 12:57:11;1;0
2383;39;1;10;combined;0;1381;;;;;other;2;6;;;zavody-kitchen-2-uroven;;2019-09-10 12:57:11;1;0
2384;264;1;10;combined;0;1382;;;;;other;1;5;;;zavody-school-1-uroven;;2019-09-10 12:57:11;1;0
2385;55;1;10;combined;0;1383;;;;;other;1;5;;;zavody-adjectives-1-uroven;;2019-09-10 12:57:11;1;0
2386;288;1;10;combined;0;1384;;;;;other;2;6;;;zavody-traveling-2-uroven;;2019-09-10 12:57:11;1;0
2387;32;1;10;combined;0;1385;;;;;other;1;5;;;zavody-city-1-uroven;;2019-09-10 12:57:11;1;0
2388;33;1;10;combined;0;1386;;;;;other;1;5;;;zavody-places-1-uroven;;2019-09-10 12:57:11;1;0
2389;42;1;10;combined;0;1388;;;;;other;2;9;;;zavody-texts-2-uroven;;2019-09-10 12:57:11;1;0
2390;280;1;10;combined;0;1389;;;;;other;2;8;;;zavody-art-2-uroven;;2019-09-10 12:57:11;1;0
2391;41;1;10;combined;0;1390;;;;;other;3;10;;;zavody-music-3-uroven;;2019-09-10 12:57:11;1;0
2392;35;1;10;combined;0;1393;;;;;other;3;10;;;zavody-farming-3-uroven;;2019-09-10 12:57:11;1;0
2393;270;1;10;combined;0;1394;;;;;other;3;10;;;zavody-baby-3-uroven;;2019-09-10 12:57:11;1;0
2394;271;1;10;combined;0;1395;;;;;other;3;10;;;zavody-toiletries-and-jewelery-3-uroven;;2019-09-10 12:57:11;1;0
2395;38;1;10;combined;0;1396;;;;;other;3;10;;;zavody-tools-3-uroven;;2019-09-10 12:57:11;1;0
2396;43;1;10;combined;0;1397;;;;;other;3;10;;;zavody-car-3-uroven;;2019-09-10 12:57:11;1;0
2397;46;1;10;combined;0;1398;;;;;other;3;10;;;zavody-verbs_abstract-3-uroven;;2019-09-10 12:57:11;1;0
2398;48;1;10;combined;0;1400;;;;;other;2;8;;;zavody-verbs_communication-2-uroven;;2019-09-10 12:57:11;1;0
2399;52;1;10;combined;0;1401;;;;;other;3;10;;;zavody-verbs_crime-3-uroven;;2019-09-10 12:57:11;1;0
2400;49;1;10;combined;0;1402;;;;;other;2;7;;;zavody-verbs_household-2-uroven;;2019-09-10 12:57:11;1;0
2401;45;1;10;combined;0;1404;;;;;other;2;6;;;zavody-verbs_sport-2-uroven;;2019-09-10 12:57:11;1;0
2402;55;1;10;combined;0;1405;;;;;other;2;7;;;zavody-adjectives-2-uroven;;2019-09-10 12:57:11;1;0
2403;25;1;10;combined;0;1406;;;;;other;1;3;;;zavody-clothing-1-uroven;;2019-09-10 12:57:11;1;0
2404;264;1;10;combined;0;1407;;;;;other;2;8;;;zavody-school-2-uroven;;2019-09-10 12:57:11;1;0
2405;32;1;10;combined;0;1408;;;;;other;2;7;;;zavody-city-2-uroven;;2019-09-10 12:57:11;1;0
2406;36;1;10;combined;0;1409;;;;;other;3;10;;;zavody-house-3-uroven;;2019-09-10 12:57:11;1;0
2407;269;1;10;combined;0;1410;;;;;other;3;10;;;zavody-food-3-uroven;;2019-09-10 12:57:11;1;0
2408;28;1;10;combined;0;1411;;;;;other;3;10;;;zavody-health-3-uroven;;2019-09-10 12:57:11;1;0
2409;281;1;10;combined;0;1414;;;;;other;3;10;;;zavody-crime;;2019-09-10 12:57:11;1;0
2410;282;1;10;combined;0;1415;;;;;other;3;10;;;zavody-environment-disasters;;2019-09-10 12:57:11;1;0
2411;265;1;10;combined;0;1416;;;;;other;3;10;;;zavody-the-world-of-work;;2019-09-10 12:57:11;1;0
2412;266;1;10;combined;0;1417;;;;;other;3;10;;;zavody-money;;2019-09-10 12:57:11;1;0
2413;264;1;10;combined;0;1418;;;;;other;3;10;;;zavody-education;;2019-09-10 12:57:11;1;0
2414;276;1;10;combined;0;1420;;;;;other;3;10;;;zavody-books;;2019-09-10 12:57:11;1;0
2415;267;1;10;combined;0;1421;;;;;other;2;7;;;zavody-shopping-2-uroven;;2019-09-10 12:57:11;1;0
2416;272;1;10;combined;0;1422;;;;;other;3;10;;;zavody-preparing-food;;2019-09-10 12:57:11;1;0
2417;277;1;10;combined;0;1423;;;;;other;3;10;;;zavody-technology;;2019-09-10 12:57:11;1;0
2418;283;1;10;combined;0;1424;;;;;other;3;10;;;zavody-countries-and-its-politics;;2019-09-10 12:57:11;1;0
2419;273;1;10;combined;0;1425;;;;;other;2;8;;;zavody-speacial-days;;2019-09-10 12:57:11;1;0
2420;287;1;10;combined;0;1426;;;;;other;2;8;;;zavody-at-a-restaurant;;2019-09-10 12:57:11;1;0
2421;278;1;10;combined;0;1427;;;;;other;2;9;;;zavody-cinema-tv;;2019-09-10 12:57:11;1;0
2422;274;1;10;combined;0;1428;;;;;other;2;9;;;zavody-daily-routines;;2019-09-10 12:57:11;1;0
2423;285;1;10;combined;0;1429;;;;;other;3;10;;;zavody-holidays;;2019-09-10 12:57:11;1;0
2424;294;1;10;combined;0;1430;;;;;other;3;10;V letadle;;zavody-air-travel;;2019-09-10 12:57:11;1;0
2425;267;1;10;combined;0;1431;;;;;other;3;10;;;zavody-shopping-3-uroven;;2019-09-10 12:57:11;1;0
2426;35;1;10;combined;0;1432;;;;;other;2;8;;;zavody-farming-2-uroven;;2019-09-10 12:57:11;1;0
2427;44;1;10;combined;0;1433;;;;;other;2;6;;;zavody-verbs_basic-2-uroven;;2019-09-10 12:57:11;1;0
2428;28;1;10;combined;0;1434;;;;;other;1;5;;;zavody-health-1-uroven;;2019-09-10 12:57:11;1;0
2429;222;1;10;combined;0;1436;;;;;other;2;8;;;zavody-prislovce-mista-2-uroven;;2019-09-10 12:57:11;1;0
2430;223;1;10;combined;0;1437;;;;;other;2;9;;;zavody-prislovce-zpusobu-2-uroven;;2019-09-10 12:57:11;1;0
2431;225;1;10;combined;0;1439;;;;;other;1;4;;;zavody-zajmena-1-uroven;;2019-09-10 12:57:11;1;0
2432;226;1;10;combined;0;1440;;;;;other;2;6;;;zavody-predlozky-2-uroven;;2019-09-10 12:57:11;1;0
2433;159;1;10;combined;0;1343,1344,1346,1347;;;;;other;1;5;;;zavody-abstraktni-mix-1-uroven;;2019-09-10 12:57:11;1;0
2434;159;1;10;combined;0;1345,1348;;;;;other;2;6;;;zavody-abstraktni-mix-2-uroven;;2019-09-10 12:57:11;1;0
2435;160;1;10;combined;0;1349,1353;;;;;other;1;5;;;zavody-zvirata-mix-1-uroven;;2019-09-10 12:57:11;1;0
2436;160;1;10;combined;0;1350,1352,1354;;;;;other;2;8;;;zavody-zvirata-mix-2-uroven;;2019-09-10 12:57:11;1;0
2437;161;1;10;combined;0;1357,1355,1386;;;;;other;1;5;;;zavody-priroda-svet-mix-1-uroven;;2019-09-10 12:57:11;1;0
2438;161;1;10;combined;0;1358,1375,1356,1974;;;;;other;2;8;;;zavody-priroda-svet-mix-2-uroven;;2019-09-10 12:57:11;1;0
2439;162;1;10;combined;0;1363,1406,1359,1360,1377;;;;;other;1;5;;;zavody-lide-mix-1-uroven;;2019-09-10 12:57:11;1;0
2440;162;1;10;combined;0;1364,1362,1361,1378,2051,1919;;;;;other;2;8;;;zavody-lide-mix-2-uroven;;2019-09-10 12:57:11;1;0
2441;163;1;10;combined;0;1385,1392,1365;;;;;other;1;5;;;zavody-prostor-a-mista-mix-1-uroven;;2019-09-10 12:57:11;1;0
2442;163;1;10;combined;0;1408,1432,1366;;;;;other;2;8;;;zavody-prostor-a-mista-mix-2-uroven;;2019-09-10 12:57:11;1;0
2443;164;1;10;combined;0;1381,1387;;;;;other;2;9;;;zavody-veci-mix-2-uroven;;2019-09-10 12:57:11;1;0
2444;164;1;10;combined;0;1396,1397,1390;;;;;other;3;10;;;zavody-veci-mix-3-uroven;;2019-09-10 12:57:11;1;0
2445;165;1;10;combined;0;1368,1369,2087,2085;;;;;other;1;5;;;zavody-slovesa-mix-1-uroven;;2019-09-10 12:57:11;1;0
2446;165;1;10;combined;0;1433,1370,1400,1403,2088;;;;;other;2;8;;;zavody-slovesa-mix-2-uroven;;2019-09-10 12:57:11;1;0
2447;165;1;10;combined;0;1398,1370,1976;;;;;other;3;10;;;zavody-slovesa-mix-3-uroven;;2019-09-10 12:57:11;1;0
2448;235;1;10;combined;0;1383,1371,2052;;;;;other;1;6;;;zavody-pridavna-jmena-mix-1-uroven;;2019-09-10 12:57:11;1;0
2449;235;1;10;combined;0;1405,1372,2098;;;;;other;2;8;;;zavody-pridavna-jmena-mix-2-uroven;;2019-09-10 12:57:11;1;0
2450;236;1;10;combined;0;1435,1436,1437,1438;;;;;other;2;9;;;zavody-prislovce-mix-2-uroven;;2019-09-10 12:57:11;1;0
2451;89;1;10;combined;0;1890;;;;;other;2;6;;;zavody-past-simple-tense-verbs-to-be-to-have-to-do-2-uroven;;2019-09-10 12:57:11;1;0
2452;249;1;10;combined;0;1891;;;;;other;3;10;;;zavody-past-simple-vs-past-continuous-3-uroven;;2019-09-10 12:57:11;1;0
2453;248;1;10;combined;0;1892;;;;;other;2;8;;;zavody-present-simple-vs-present-continuous;;2019-09-10 12:57:11;1;0
2454;94;1;10;combined;0;1893;;;;;other;2;7;;;zavody-past-simple-tense-regular-verbs-2-uroven;;2019-09-10 12:57:11;0;0
2455;26;1;10;combined;0;1919;;;;;other;2;6;;;zavody-family-2-uroven;;2019-09-10 12:57:11;1;0
2456;27;1;10;combined;0;1949;;;;;other;3;10;;;zavody-jobs-3-uroven;;2019-09-10 12:57:11;1;0
2457;29;1;10;combined;0;1950;;;;;other;3;10;;;zavody-feelings_moods-3-uroven;;2019-09-10 12:57:11;1;0
2458;24;1;10;combined;0;1955;;;;;other;3;10;;;zavody-human_body-3-uroven;;2019-09-10 12:57:11;1;0
2459;223;1;10;combined;0;1956;;;;;other;3;10;;;zavody-prislovce-zpusobu-3-uroven;;2019-09-10 12:57:11;1;0
2460;283;1;10;combined;0;1961;;;;;other;2;9;;;zavody-politics-2-uroven;;2019-09-10 12:57:11;1;0
2461;265;1;10;combined;0;1962;;;;;other;2;9;;;zavody-work-2-uroven;;2019-09-10 12:57:11;1;0
2462;277;1;10;combined;0;1963;;;;;other;2;9;;;zavody-technology-2-uroven;;2019-09-10 12:57:11;1;0
2463;32;1;10;combined;0;1970;;;;;other;3;10;;;zavody-city-3-uroven;;2019-09-10 12:57:11;1;0
2464;56;1;10;combined;0;1972;;;;;other;3;10;;;zavody-adjectives_people-3-uroven;;2019-09-10 12:57:11;1;0
2465;33;1;10;combined;0;1974;;;;;other;2;7;;;zavody-places-2-uroven;;2019-09-10 12:57:11;1;0
2466;26;1;10;combined;0;1975;;;;;other;3;10;;;zavody-family-3-uroven;;2019-09-10 12:57:11;1;0
2467;48;1;10;combined;0;1976;;;;;other;3;10;;;zavody-verbs_communication-3-uroven;;2019-09-10 12:57:11;1;0
2468;268;1;10;combined;0;1978;;;;;other;1;4;;;zavody-otazky-odpovedi-pozdravy-1-uroven;;2019-09-10 12:57:11;1;0
2469;136;1;10;combined;0;1979;;;;;other;3;10;;;zavody-frazova-slovesa-get-take-3-uroven;;2019-09-10 12:57:11;1;0
2470;137;1;10;combined;0;1980;;;;;other;3;10;;;zavody-frazova-slovesa-ostatni-3-uroven;;2019-09-10 12:57:11;1;0
2471;284;1;10;combined;0;2047;;;;;other;2;8;;;zavody-vybaveni-na-cesty-2-uroven;;2019-09-10 12:57:11;1;0
2472;290;1;10;combined;0;2050;;;;;other;2;8;;;zavody-nazvy-statu-2-uroven;;2019-09-10 12:57:11;1;0
2473;291;1;10;combined;0;2051;;;;;other;2;8;;;zavody-stavy-myslenky-2-uroven;;2019-09-10 12:57:11;1;0
2474;292;1;10;combined;0;2052;;;;;other;1;5;;;zavody-pridavna-predmety-1-uroven;;2019-09-10 12:57:11;1;0
2475;48;1;10;combined;0;2085;;;;;other;1;5;;;zavody-verbs_communication-1-uroven;;2019-09-10 12:57:11;1;0
2476;22;1;10;combined;0;2102;;;;;other;3;10;;;zavody-flowers_trees-3-uroven;;2019-09-10 12:57:11;1;0
2477;162;1;10;combined;0;1975,1955,1949,1950;;;;;other;3;10;;;zavody-lide-mix-3-uroven;;2019-09-10 12:57:11;1;0
2478;163;1;10;combined;0;1970,1409,1393;;;;;other;3;10;;;zavody-prostor-a-mista-mix-3-uroven;;2019-09-10 12:57:11;1;0
2479;235;1;10;combined;0;1973,1972;;;;;other;3;10;;;zavody-pridavna-jmena-mix-3-uroven;;2019-09-10 12:57:11;1;0
2503;258;1;46;basic;0;;;1909;1465,1895,1898,1909,1914,1915,2078,2081,2082,2084,2202;;medalBased;1;4;Boys and Girls;;reading-descriptions;{"img-max-height":250};2019-09-28 21:23:06;1;1
2504;258;1;46;basic;0;;1915;1916;1466,1899,1902,1903,1904,1911,1912,1913,2079,2083,2505;;medalBased;1;8;Shopping;;reading-shopping;{"img-max-height":250};2019-09-28 21:24:41;1;8
2505;258;1;46;basic;0;;1914;1915;1465,1466,1895,1899,1902,1903,1904,1911,1912,1913,1915,2079,2081,2084,2202,2504;;medalBased;1;7;At School;;reading-school;;2019-09-28 21:25:21;1;6
2506;160;1;60;basic;0;;2219;2619;2219,2619,2071,2207,219,906,1402,1809,1016,167,1350,2004,74;;medalBased;2;7;;;doplnovani-slovicek-zvirata-mix-2-uroven;;2019-10-15 15:33:24;1;2
2507;25;1;60;basic;0;;;2075;2075,2076,2218,2069,2215,2609,2258,2611,73,2256,1919,1942,1981,2285,78,2267,2081,2525,2587,2592,2597;73;medalBased;1;6;;;doplnovani-slovicek-obleceni-1-uroven;;2019-10-15 15:37:54;1;1
2508;20;1;60;basic;0;;;;2212,2073,81,192,888,1375,1787,1974,1993,2034,2295;;medalBased;2;7;;;doplnovani-slovicek-ovoce-zelenina-2-uroven;;2019-10-15 15:44:26;1;0
2509;298;1;26;basic;0;;1449,2812;2624,2510,1896,2513;2812,344,1449,402,1890,1495,1896,2793,880,1479,1888,1889,2796,2802,1883,2203,2624;2203,2624;medalBased;2;6;;[[["text","She _ her homework."]],[["text","She _ a big house."]],[["text","It _ in the summer."]]];doplnovacka-be-have-do-questions-negatives-2-uroven;;2019-10-30 14:45:26;1;2
2510;299;1;26;basic;0;;1452,2509,2810;2625,2513;2810,1452,414,1892,2512,2513,875,1015,1879,2612,2613,2790,1885,426,2625,2521;426,2625;medalBased;2;7;;[[["text","_ Kate a clever girl?"]],[["text","I _ speak Spanish."]],[["text","Does Ema _ in London?"]]];doplnovacka-present-simple-questions-negatives-2-uroven;;2019-10-30 14:46:01;1;2
2511;300;1;26;basic;0;;2811;2626,2514;2811,403,364,352,353,411,2514,2813,420,884,933,1017,1744,421,1475,2519;;medalBased;2;7;;[[["text","They _ last week."]],[["text","Did Pavel _ the cake?"]],[["text","He _ a mistake."]]];doplnovacka-past-simple-questions-negatives-2-uroven;;2019-10-30 14:47:02;1;2
2512;304;1;26;combined;0;350,414,344,2810;350,414,344,2810;2513;2513,350,1452,414,2510,2810,940,1745,1867,2524,1457,1458,2789,1908,2518,2520;2520;medalBased;1;6;;;doplnovacka-present-tenses-mix-1-uroven;;2019-10-31 11:51:08;1;0
2513;304;1;26;combined;0;1452,1892,2510,1449,2509;2512,1452,1892,2510,1449,2509;2798;2512,1892,2510,1874,2522,2798,875,1015,1879,2612,2613,2790,1885,426,2625,2521;2798;medalBased;2;8;;;doplnovacka-present-tenses-mix-2-uroven;;2019-10-31 11:51:56;1;0
2514;305;1;26;combined;0;1893,364,2511,352,353,411,412;2813,364,2511,352,353,411,412;1463,2799,2515;2515,2813,364,365,352,353,411,1891,412,2511,1459,83,1461,1746,928,1886,2517,2626;;medalBased;2;8;;;doplnovacka-past-tenses-mix-2-uroven;;2019-10-31 11:53:32;1;0
2515;305;1;26;combined;0;365,377,1891,415,413;2514,365,377,1891,415,413;2800;2514,365,2623,377,1891,415,413,412,924,1868,1877,2628,425,1906,1876,1463,2800,2806;2800,2806;medalBased;3;10;;;doplnovacka-past-tenses-mix-3-uroven;;2019-10-31 11:54:24;1;0
