id;sentence;sentenceForeign;words;sound;visible;created
629;{"sentences": [{"sentence":"The long-dormant _ has recently shown signs of erupting.","translation":"Dlouhodobě nečinná *sopka* nedávno projevila znaky možného výbuchu.","solution":["volcano"], "distractors":[] },{"sentence":"Flats in the Prague _ are very expensive.","translation":"Byty v *oblasti* Prahy jsou velmi drahé.","solution":["area"], "distractors":[] },{"sentence":"Can you feel the spray from the _ ?","translation":"Cítíš ty kapičky z *vodopádu*?","solution":["waterfall"], "distractors":[] },{"sentence":"I can't imagine being in the _ in this heat.","translation":"Nedokážu si představit být v tomhle horku na *poušti*.","solution":["desert"], "distractors":[] }] };;;;1;2020-09-16 12:31:40
630;{"sentences": [{"sentence":"I don't like this _ because it's full of bats.","translation":"Nemám ráda tuto *jeskyni*, protože je plná netopýrů.","solution":["cave"], "distractors":[] },{"sentence":"Sorry, I'm late. I'm already on my _ , though.","translation":"Promiň, mám zpoždění. Už jsem ale na *cestě*.","solution":["way"], "distractors":[] },{"sentence":"Your skin is red. Have you been in the _ ?","translation":"Máš červenou kůži. Byl jsi na *slunci*?","solution":["sun"], "distractors":[] },{"sentence":"I like leaving the city for the weekend and going to the _ .","translation":"Ráda odjíždím na víkend z města jedu na *venkov*.","solution":["countryside"], "distractors":[] }] };;;;1;2020-09-16 12:31:40
631;{"sentences": [{"sentence":"Did you enjoy your stay in the _ ? – Yes, we did, we had a beautiful view for the tent.","translation":"Užili jste si váš pobyt v *kempu*? – Ano, užili, měli jsme ze stanu krásný výhled.","solution":["campsite"], "distractors":[] },{"sentence":"Hokkaido is a large Japanese _ .","translation":"Hokkaidó je velký japonský *ostrov*.","solution":["island"], "distractors":[] },{"sentence":"Scientists observed phenomena in a nearby _ .","translation":"Vědci zkoumali jevy v blízké *galaxii*.","solution":["galaxy"], "distractors":[] },{"sentence":"I said I thought that we should go that way and pointed the opposite _ .","translation":"Řekl jsem, že si myslím, že bychom měli jít tamtudy a ukázal jsem opačným *směrem*.","solution":["direction"], "distractors":[] }] };;;;1;2020-09-16 12:31:40
632;{"sentences": [{"sentence":"The _ is the area of sea that separates England from France.","translation":"*Kanál* La Manche je oblast moře, která odděluje Anglii a Francii.","solution":["Channel"], "distractors":[] },{"sentence":"The _ goes around the earth.","translation":"*Měsíc* obíhá zeměkouli.","solution":["moon"], "distractors":[] },{"sentence":"Last winter, there was snow on the hill tops but not in the _ .","translation":"Loni v zimě byl sníh na vrcholcích kopců, ale v *údolí* ne.","solution":["valley"], "distractors":[] },{"sentence":"I got lost in the _ yesterday.","translation":"Včera jsem se ztratil v *lese*.","solution":["wood"], "distractors":[] }] };;;;1;2020-09-16 12:31:40
633;{"sentences": [{"sentence":"A _ is a tropical forest in which trees and plants grow very closely together.","translation":"*Džungle* je tropický les, kde stromy a rostliny rostou v těsné blízkosti.","solution":["jungle"], "distractors":[] },{"sentence":"This area is really noisy because we live close to a _ .","translation":"Tato oblast je hlučná, protože bydlíme blízko *železnice*.","solution":["railway"], "distractors":[] },{"sentence":"My parents went swimming in the _ .","translation":"Moji rodiče si šli zaplavat do *moře*.","solution":["sea"], "distractors":[] },{"sentence":"This area is said to be one of the most beautiful places on _ .","translation":"Tato oblast je považována za jedno z nejkrásnějších míst na *zemi*.","solution":["earth"], "distractors":[] }] };;;;1;2020-09-16 12:31:40
634;{"sentences": [{"sentence":"This fish lives at the bottom of the _ .","translation":"Tato ryba žije na dně *oceánu*.","solution":["ocean"], "distractors":[] },{"sentence":"Venus is the second _ in order of distance from the Sun.","translation":"Venuše je vzdáleností druhá *planeta* od slunce.","solution":["planet"], "distractors":[] },{"sentence":"They followed the _ until they came to the village.","translation":"Šli po *pěšině* dokud nedošli do vesnice.","solution":["path"], "distractors":[] },{"sentence":"Do you live within walking _ or shall we take the bus?","translation":"Bydlíš kousek (ve *vzdálenosti*, která se dá dojít pěšky) nebo pojedeme autobusem?","solution":["distance"], "distractors":[] }] };;;;1;2020-09-16 12:31:41
635;{"sentences": [{"sentence":"They said goodbye and walked in opposite _ .","translation":"Rozloučili se a šli opačnými *směry*.","solution":["directions"], "distractors":[] },{"sentence":"We drove past _ full of cows.","translation":"Projeli jsme kolem *polí* plných krav.","solution":["fields"], "distractors":[] },{"sentence":"This area is full of _ , that's why you can't hear a word.","translation":"Tato oblast je plná *vodopádů*, proto není slyšet ani slovo.","solution":["waterfalls"], "distractors":[] },{"sentence":"Most villages in the _ are now connected by roads.","translation":"Většina vesnic na *vrchovině* je nyní spojená cestami.","solution":["highlands"], "distractors":[] }] };;;;1;2020-09-16 12:31:41
636;{"sentences": [{"sentence":"My friends were trapped in the _ for 17 hours.","translation":"Moji kamarádi byli 17 hodin uvězněni v *jeskyni*.","solution":["cave"], "distractors":[] },{"sentence":"We need to find a bridge because the museum is on the opposite side of the _ .","translation":"Musíme najít most, protože to muzeum je na druhé straně *řeky*.","solution":["river"], "distractors":[] },{"sentence":"There's some _ between the wardrobe and the bed, we can put it there.","translation":"Mezi skříní a postelí je nějaký *prostor*, můžeme to položit tam.","solution":["space"], "distractors":[] },{"sentence":"Hollywood is on the west _ of the United States of America.","translation":"Hollywood je na západním *pobřeží* Spojených států amerických.","solution":["coast"], "distractors":[] }] };;;;1;2020-09-16 12:31:41
637;{"sentences": [{"sentence":"The sun rises in the _ .","translation":"Slunce vychází na *východě*.","solution":["east"], "distractors":[] },{"sentence":"Look, there're no clouds in the _ .","translation":"Podívej, na *obloze* nejsou žádné mraky.","solution":["sky"], "distractors":[] },{"sentence":"Do you know the _ to the café?","translation":"Znáš *cestu* do té kavárny?","solution":["way"], "distractors":[] },{"sentence":"You can't see the village because it's set in a _ .","translation":"Tu vesnici nevidíš, protože leží v *údolí*.","solution":["valley"], "distractors":[] }] };;;;1;2020-09-16 12:31:41
638;{"sentences": [{"sentence":"Be careful, the knife is _ .","translation":"Buď opatrný, ten nůž je *ostrý*.","solution":["sharp"], "distractors":[] },{"sentence":"This armchair is so _ !","translation":"Toto křeslo je tak *pohodlné*!","solution":["comfortable"], "distractors":[] },{"sentence":"The lake is _ , we can go ice skating.","translation":"Rybník je *zamrzlý*, můžeme tam bruslit.","solution":["frozen"], "distractors":[] },{"sentence":"Yuck, don't show it to me, it's _ .","translation":"Fuj, neukazuj mi to, je to *nechutné*.","solution":["disgusting"], "distractors":[] }] };;;;1;2020-09-16 12:31:41
639;{"sentences": [{"sentence":"It's _ to wear high-waisted jeans.","translation":"Je *moderní* nosit rifle s vysokým pasem.","solution":["fashionable"], "distractors":[] },{"sentence":"I usually buy clothes in the _ size.","translation":"Obvykle si kupuji oblečení velikosti M (*středně velké*).","solution":["medium"], "distractors":[] },{"sentence":"We built a new _ fence.","translation":"Postavili jsme nový *dřevěný* plot.","solution":["wooden"], "distractors":[] },{"sentence":"The chocolate mousse was so good, it was _ and creamy.","translation":"Čokoládová pěna byla moc dobrá, byla *hladká* a krémová.","solution":["smooth"], "distractors":[] }] };;;;1;2020-09-16 12:31:42
640;{"sentences": [{"sentence":"The two sisters are very different, one of them wears _ clothes, the other always wears eccentric clothes.","translation":"Tyto sestry jsou velmi odlišné, jedna nosí *obyčejné* oblečení, ta druhá se obléká výstředně.","solution":["ordinary"], "distractors":[] },{"sentence":"This vase looks old, is it _ ?","translation":"Tato váza vypadá staře, je *cenná*?","solution":["valuable"], "distractors":[] },{"sentence":"Earthquakes and hurricanes are _ disasters.","translation":"Zemětřesení a hurikány jsou *přírodní* pohromy.","solution":["natural"], "distractors":[] },{"sentence":"We could drive there because the street was too _ .","translation":"Nemohli jsme tamtudy jet, protože ta ulice byla příliš *úzká*.","solution":["narrow"], "distractors":[] }] };;;;1;2020-09-16 12:31:42
641;{"sentences": [{"sentence":"The letters were so _ that I had to use a magnifying glass to read it.","translation":"Ta písmenka byla tak *maličká*, že jsem musel použít lupu, abych je přečetl.","solution":["tiny"], "distractors":[] },{"sentence":"Oranges and footballs are _ .","translation":"Pomeranče a fotbalové míče jsou *kulaté*.","solution":["round"], "distractors":[] },{"sentence":"I wanted to take the bus at 9 o'clock, but it was _ .","translation":"Chtěla jsem jet autobusem v 9 hodin, ale byl *plný*.","solution":["full"], "distractors":[] },{"sentence":"We bought a _ car, so we'd like to sell the old one.","translation":"Koupili jsme si *nové* auto, tak bychom chtěli prodat to staré.","solution":["new"], "distractors":[] }] };;;;1;2020-09-16 12:31:42
642;{"sentences": [{"sentence":"The skin on his hands was hard and _ from the cold.","translation":"Kůže na jeho rukách byla ze zimy tvrdá a *drsná*.","solution":["rough"], "distractors":[] },{"sentence":"This person doesn't exist, the profile is _ .","translation":"Tato osoba neexistuje, tento profil je *falešný*.","solution":["fake"], "distractors":[] },{"sentence":"The fog was really _ in the morning.","translation":"Mlha byla ráno *hustá*.","solution":["dense"], "distractors":[] },{"sentence":"It was four o'clock in the morning, so the bus was _ .","translation":"Byly čtyři hodiny ráno, takže byl ten autobus *prázdný*.","solution":["empty"], "distractors":[] }] };;;;1;2020-09-16 12:31:42
643;{"sentences": [{"sentence":"Would you like to meet someone famous? – Not really, I like meeting _ people.","translation":"Chtěla bys potkat někoho slavného? – Ani ne, ráda poznávám *obyčejné* lidi.","solution":["ordinary"], "distractors":[] },{"sentence":"I'm _ , could you please close the window?","translation":"Jsem *zmrzlá*, mohla bys prosím zavřít okno?","solution":["frozen"], "distractors":[] },{"sentence":"I'm going to check out the _ café with my friends.","translation":"Jdeme si s kamarády proklepnout tu *novou* kavárnu.","solution":["new"], "distractors":[] },{"sentence":"You shouldn't wear this dress at work, it's quite _ .","translation":"Neměla by sis brát tyto šaty do práce, jsou docela *průhledné*.","solution":["transparent"], "distractors":[] }] };;;;1;2020-09-16 12:31:42
644;{"sentences": [{"sentence":"I need to powder my face, it's _ .","translation":"Musím si napudrovat obličej, je *lesklý*.","solution":["shiny"], "distractors":[] },{"sentence":"Typewriters became _ when computers were invented.","translation":"Psací stroje se staly *zastaralými*, když byly vynalezeny počítače.","solution":["obsolete"], "distractors":[] },{"sentence":"The shop is _ , we'll buy it tomorrow.","translation":"Obchod je *zavřený*, koupíme to zítra.","solution":["closed"], "distractors":[] },{"sentence":"Eco-friendly restaurants replace plastic cutlery with _ cutlery.","translation":"Ekologicky smýšlející restaurace nahrazují plastové příbory *dřevěnými*.","solution":["wooden"], "distractors":[] }] };;;;1;2020-09-16 12:31:43
645;{"sentences": [{"sentence":"I think that my grandma's attitudes are very _ , considering her age.","translation":"Myslím si, že moje babička má na svůj věk velmi *moderní* postoje.","solution":["modern"], "distractors":[] },{"sentence":"I couldn't walk next to her because the bridge was too _ .","translation":"Nemohl jsem jít vedle ní, protože ten most byl příliš *úzký*.","solution":["narrow"], "distractors":[] },{"sentence":"I can't tell if this painting is _ .","translation":"Nedokážu říct, jestli je tato malba *cenná*.","solution":["valuable"], "distractors":[] },{"sentence":"They're a big family so they live in a _ house.","translation":"Jsou velká rodina, a tak žijí v *obrovském* domě.","solution":["huge"], "distractors":[] }] };;;;1;2020-09-16 12:31:43
646;{"sentences": [{"sentence":"Yuck, this messy room is _ .","translation":"Fuj, tato špinavá místnost je *nechutná*.","solution":["disgusting"], "distractors":[] },{"sentence":"His self-confidence is very _ , he should work on it.","translation":"Má velmi *nízké* sebevědomí, měl by na tom pracovat.","solution":["low"], "distractors":[] },{"sentence":"I can't read it. The letters are too _ .","translation":"Nemohu to přečíst. Ta písmenka jsou příliš *drobná*.","solution":["tiny"], "distractors":[] },{"sentence":"Are crop tops _ these days?","translation":"Jsou krátké topy teď *módní*?","solution":["fashionable"], "distractors":[] }] };;;;1;2020-09-16 12:31:43
647;{"sentences": [{"sentence":"I need to borrow some books, is the library _ ?","translation":"Potřebuji si půjčit nějaké knihy, je knihovna *otevřená*?","solution":["open"], "distractors":[] },{"sentence":"Moisturizers help to keep your skin _ .","translation":"Hydratační krém vám pomáhá udržet *hebkou* pokožku.","solution":["smooth"], "distractors":[] },{"sentence":"Before you go out, put on a _ T-shirt.","translation":"Než půjdeš ven, vezmi si *čisté* tričko.","solution":["clean"], "distractors":[] },{"sentence":"I can't lift this box, it's too _ .","translation":"Nezvednu tu krabici, je příliš *těžká*.","solution":["heavy"], "distractors":[] }] };;;;1;2020-09-16 12:31:43
648;{"sentences": [{"sentence":"The Pad Thai looks delicious! Can you hand me the _ ?","translation":"To Pad Thai vypadá výborně! Podáš mi prosím *hůlky*?","solution":["chopsticks"], "distractors":[] },{"sentence":"I'll cut the cake. Where is the _ ?","translation":"Nakrájím dort. Kde je *nůž*?","solution":["knife"], "distractors":[] },{"sentence":"I won't be able to carry all of this. – You can use the _ .","translation":"Tohle všechno neunesu. – Můžeš použít *podnos*.","solution":["tray"], "distractors":[] },{"sentence":"Where's the _ ? There's chocolate on my mouth.","translation":"Kde je *ubrousek*? Mám na puse čokoládu.","solution":["napkin"], "distractors":[] }] };;;;1;2020-09-16 12:31:43
649;{"sentences": [{"sentence":"We need to preheat the _ before we put the cake in.","translation":"Musíme *troubu* předehřát, než do ní dort dáme.","solution":["oven"], "distractors":[] },{"sentence":"Where's the _ ? I'll do the potatoes.","translation":"Kde je *škrabka*? Udělám brambory.","solution":["peeler"], "distractors":[] },{"sentence":"I'll have milk. Could you pour me some into a _ ?","translation":"Dám si mléko. Mohl bys mi nalít trochu do *skleničky*?","solution":["glass"], "distractors":[] },{"sentence":"Could you please dry the dishes? The _ is over there.","translation":"Mohla bys prosím utřít nádobí? *Utěrka* je támhle.","solution":["tea towel"], "distractors":[] }] };;;;1;2020-09-16 12:31:43
650;{"sentences": [{"sentence":"Do you know how to open a can of beans without a _ ?","translation":"Víš, jak otevřít plechovku s fazolemi bez *otvíráku na konzervy*?","solution":["can opener"], "distractors":[] },{"sentence":"Do you think I can put frozen bread in _ ?","translation":"Myslíš, že můžu dát zmražený chléb do *toustovače*?","solution":["toaster"], "distractors":[] },{"sentence":"Could you hand me a _ ? I'll have a yogurt and cereals.","translation":"Podáš mi prosím *misku*? Dám si jogurt s cereáliemi.","solution":["bowl"], "distractors":[] },{"sentence":"Where's the _ ? I'd like to serve the soup.","translation":"Kde je *naběračka*? Chtěla bych naservírovat polévku.","solution":["ladle"], "distractors":[] }] };;;;1;2020-09-16 12:31:44
651;{"sentences": [{"sentence":"People don't use plastic _ anymore, they prefer glass or steel ones.","translation":"Lidé už nepoužívají plastová *brčka*, preferují ta skleněná nebo ocelová.","solution":["straws"], "distractors":[] },{"sentence":"I need to wash my hands, could you turn the _ on?","translation":"Potřebuji si umýt ruce, mohl bys prosím pustit vodu (otočit *kohoutkem*)?","solution":["tap"], "distractors":[] },{"sentence":"The food isn't cold at all, the _ must be broken.","translation":"Jídlo není vůbec studené, *lednička* je určitě rozbitá.","solution":["fridge"], "distractors":[] },{"sentence":"We should do the dishes, the _ is full.","translation":"Měli bychom umýt nádobí, *dřez* je plný.","solution":["sink"], "distractors":[] }] };;;;1;2020-09-16 12:31:44
652;{"sentences": [{"sentence":"First heat some oil in a _ .","translation":"Nejdřív na *pánvi* rozehřejte trochu oleje.","solution":["frying pan"], "distractors":[] },{"sentence":"Thai food is eaten with a _ , not chopsticks.","translation":"Thajská jídla se jí *lžící*, ne hůlkami.","solution":["spoon"], "distractors":[] },{"sentence":"Where are the _ ? I need to weigh the flour.","translation":"Kde je *váha*? Potřebuji zvážit mouku.","solution":["scales"], "distractors":[] },{"sentence":"Put the dish in the _ and it'll only take five minutes.","translation":"Dej to jídlo do *mikrovlnky*, bude to trvat jen pět minut.","solution":["microwave"], "distractors":[] }] };;;;1;2020-09-16 12:31:44
653;{"sentences": [{"sentence":"We replaced our gas _ with an electric one.","translation":"Nahradili jsme náš plynový *sporák* elektrickým.","solution":["cooker"], "distractors":[] },{"sentence":"Be careful, the baking tray is very hot, use the _ .","translation":"Buď opatrný, ten plech je horký, použije *chňapku*.","solution":["oven glove"], "distractors":[] },{"sentence":"Do you want a _ of coffee?","translation":"Dáš si *šálek* kávy?","solution":["cup"], "distractors":[] },{"sentence":"I'm craving mashed potatoes, but we haven't got a _ .","translation":"Mám chuť na bramborovou kaši, ale nemáme *šťouchadlo na brambory*.","solution":["potato masher"], "distractors":[] }] };;;;1;2020-09-16 12:31:44
654;{"sentences": [{"sentence":"Fill a large _ with salted water and bring it to the boil.","translation":"Naplň velký *hrnec* slanou vodou a přiveď ji k varu.","solution":["pot"], "distractors":[] },{"sentence":"There are no plates in the cupboard, could you unload the _ ?","translation":"Ve skříňce nejsou žádné talíře, mohl bys prosím vyskládat *myčku*?","solution":["dishwasher"], "distractors":[] },{"sentence":"A _ is a kitchen utensil with a lot of holes in it for separating liquid from solid.","translation":"*Sítko* je kuchyňské náčiní s mnoha dírkami, které se používá na oddělení tekutin od pevných látek.","solution":["strainer"], "distractors":[] },{"sentence":"Could you dry the dishes? – Of course, where is the _ ?","translation":"Mohla bys utřít nádobí? – Samozřejmě, kde je *utěrka*?","solution":["tea towel"], "distractors":[] }] };;;;1;2020-09-16 12:31:44
655;{"sentences": [{"sentence":"Why don't you drink your milkshake through a _ ?","translation":"Proč si nevypiješ svůj koktejl *brčkem*?","solution":["straw"], "distractors":[] },{"sentence":"I will prepare the vegetables, could you hand me a knife and a _ ?","translation":"Připravím zeleninu, podáš mi prosím nůž a *prkýnko*?","solution":["cutting board"], "distractors":[] },{"sentence":"Cut the onion and put it into the _ .","translation":"Nakrájej cibuli a dej ji na *pánev*.","solution":["frying pan"], "distractors":[] },{"sentence":"We'll have picnic in the afternoon, so the food is already in the _ .","translation":"Odpoledne si uděláme piknik, proto je jídlo již v *košíku*.","solution":["basket"], "distractors":[] }] };;;;1;2020-09-16 12:31:45
656;{"sentences": [{"sentence":"Will you eat the noodles with a fork or _ ?","translation":"Budeš jíst ty nudle vidličkou nebo *hůlkami*?","solution":["chopsticks"], "distractors":[] },{"sentence":"Let's heat the potatoes in the _ .","translation":"Ohřejme brambory v *mikrovlnce*.","solution":["microwave"], "distractors":[] },{"sentence":"A _ is a piece of cloth used for wiping your mouth while you're eating.","translation":"*Ubrousek* je kus látky, který se používá na utírání úst při jídle.","solution":["napkin"], "distractors":[] },{"sentence":"Would you like a _ of water?","translation":"Dáš si *skleničku* vody?","solution":["glass"], "distractors":[] }] };;;;1;2020-09-16 12:31:45
657;{"sentences": [{"sentence":"Let's put cheese on the pizza. Where is the cheese _ ?","translation":"Dejme na tu pizzu sýr. Kde je *struhadlo*?","solution":["grater"], "distractors":[] },{"sentence":"The waitress was carrying a _ of drinks.","translation":"Servírka nesla *podnos* s nápoji.","solution":["tray"], "distractors":[] },{"sentence":"There's still a lot of food on your _ , aren't you hungry?","translation":"Na *talíři* máš stále hodně jídla, ty nejsi hladový?","solution":["plate"], "distractors":[] },{"sentence":"I can't find my favourite bowl. Do you know where it is? – I think it's in the _ .","translation":"Nemohu najít svoji oblíbenou misku. Nevíš, kde je? – Myslím, že je ve *dřezu*.","solution":["sink"], "distractors":[] }] };;;;1;2020-09-16 12:31:45
658;{"sentences": [{"sentence":"I need to blow my nose. Have you got a _ ?","translation":"Potřebuji se vysmrkat. Máš *kapesník*?","solution":["handkerchief"], "distractors":[] },{"sentence":"I like this kind of events because I like men in suits, especially when they wear a _ .","translation":"Mám ráda takovéto události, protože se mi líbí muži v obleku, obzvlášť, když na sobě mají *motýlka*.","solution":["bow tie"], "distractors":[] },{"sentence":"I recommend taking a _ to the mountains, it's usually really windy there.","translation":"Doporučuji ti vzít si do hor *větrovku*, obvykle tam bývá velmi větrno.","solution":["windbreaker"], "distractors":[] },{"sentence":"I usually use a _ to keep my hair out of my face.","translation":"Obvykle používám *čelenku*, aby mi nepadaly vlasy do obličeje.","solution":["headband"], "distractors":[] }] };;;;1;2020-09-16 12:31:46
659;{"sentences": [{"sentence":"I don't like clothes with _ , I feel like I can't breathe.","translation":"Nemám ráda oblečení s *límečky*, připadá mi, že nemohu dýchat.","solution":["collars"], "distractors":[] },{"sentence":"She was wearing a denim skirt and black _ .","translation":"Měla na sobě džínovou sukni a černé *punčochy*.","solution":["stockings"], "distractors":[] },{"sentence":"I prefer gloves over _ , otherwise I can't grab anything.","translation":"Mám raději rukavice než *palčáky*, jinak nemohu nic chytit.","solution":["mittens"], "distractors":[] },{"sentence":"I really like the _ at hotels because they are so soft!","translation":"Mám ráda *župany* v hotelech, protože jsou tak jemné!","solution":["bathrobes"], "distractors":[] }] };;;;1;2020-09-16 12:31:46
660;{"sentences": [{"sentence":"You should put some shoes on, where are your _ ?","translation":"Měl by sis obout nějaké boty, kde máš *bačkory*?","solution":["slippers"], "distractors":[] },{"sentence":"I prefer jackets with _ because you can put it on when it's raining.","translation":"Mám raději bundy s *kapucemi*, protože si je můžeš nasadit, když prší.","solution":["hoods"], "distractors":[] },{"sentence":"You should always wear _ when seeing a doctor.","translation":"Vždy bys na sobě měl mít *slipy*, když jdeš k doktorovi.","solution":["underpants"], "distractors":[] },{"sentence":"Do you like my new _ ? They go well with the silver necklace.","translation":"Líbí se ti mé nové *náušnice*? Hodí se k tomu stříbrnému řetízku.","solution":["earrings"], "distractors":[] }] };;;;1;2020-09-16 12:31:47
661;{"sentences": [{"sentence":"I don't like when people wear _ , I prefer their natural hair.","translation":"Nemám rád, když lidé nosí *paruky*, mám raději jejich přírodní vlasy.","solution":["wigs"], "distractors":[] },{"sentence":"I change the bed _ every Sunday.","translation":"Převlékám ložní *prádlo* každou neděli.","solution":["linens"], "distractors":[] },{"sentence":"The woman was wearing a red dress and black _ .","translation":"Ta žena na sobě měla červené šaty a černé *punčochy*.","solution":["stockings"], "distractors":[] },{"sentence":"You shouldn't wear _ in the theatre, it's inappropriate.","translation":"V divadle bys neměl mít *tenisky*, je to nevhodné.","solution":["sneakers"], "distractors":[] }] };;;;1;2020-09-16 12:31:47
662;{"sentences": [{"sentence":"Oh no, I've got a hole in my _ .","translation":"Ach ne, mám na *punčocháčích* díru.","solution":["tights"], "distractors":[] },{"sentence":"We should buy new _ . These aren't as soft anymore.","translation":"Měli bychom si koupit nové *župany*. Tyto už nejsou tak měkké.","solution":["bathrobes"], "distractors":[] },{"sentence":"Do you prefer wearing skirts or _ ?","translation":"Nosíš raději sukně nebo *kalhoty*?","solution":["pants"], "distractors":[] },{"sentence":"Could you take the keys? – Actually, I can't. I haven't got any _ .","translation":"Můžeš vzít klíče? – Nemůžu. Nemám žádné *kapsy*.","solution":["pockets"], "distractors":[] }] };;;;1;2020-09-16 12:31:47
663;{"sentences": [{"sentence":"The woman wanted her husband to explain the lipstick on his _ .","translation":"Ta žena chtěla, ať její manžel vysvětlí rtěnku na jeho *límci*.","solution":["collar"], "distractors":[] },{"sentence":"It doesn't look good to wear a _ jacket and jeans at the same time.","translation":"Mít na sobě *džínovou* bundu a rifle zároveň nevypadá dobře.","solution":["denim"], "distractors":[] },{"sentence":"I only wear shirts made of _ otherwise I sweat a lot.","translation":"Nosím pouze *bavlněné* košile, jinak se hodně potím.","solution":["cotton"], "distractors":[] },{"sentence":"Could you please lend me some money? I lost my _ .","translation":"Půjčíš mi prosím nějaké peníze? Ztratil jsem *peněženku*.","solution":["wallet"], "distractors":[] }] };;;;1;2020-09-16 12:31:48
664;{"sentences": [{"sentence":"I don't mind wearing _ even though my boyfriend is smaller than me.","translation":"Nevadí mi nosit *podpatky*, i když je můj přítel menší než já.","solution":["heels"], "distractors":[] },{"sentence":"I never wear long _ in the summer.","translation":"Nikdy v létě nenosím dlouhé *rukávy*.","solution":["sleeves"], "distractors":[] },{"sentence":"I always sleep in my _ .","translation":"Vždy spím ve svém *pyžamu*.","solution":["pyjamas"], "distractors":[] },{"sentence":"Tie up your _ , otherwise you'll fall down.","translation":"Zavaž si *tkaničky*, nebo spadneš.","solution":["shoelaces"], "distractors":[] }] };;;;1;2020-09-16 12:31:48
665;{"sentences": [{"sentence":"It's cold outside, you should put on a _ .","translation":"Venku je zima, měla by sis vzít *šálu*.","solution":["scarf"], "distractors":[] },{"sentence":"I've heard that a _ dress is coming back into fashion.","translation":"Slyšela jsem, že se *sametové* šaty vrací zpět do módy.","solution":["velvet"], "distractors":[] },{"sentence":"The groom took off his jacket but kept on the _ .","translation":"Ženich si sundal sako, ale nechal si na sobě *vestu*.","solution":["waistcoat"], "distractors":[] },{"sentence":"I can't believe how many things you can put into your _ .","translation":"Nemohu uvěřit, kolik věcí dáš do své *kabelky*.","solution":["handbag"], "distractors":[] }] };;;;1;2020-09-16 12:31:49
666;{"sentences": [{"sentence":"I think that a black shirt with white _ is a classic.","translation":"Myslím, že černá košile s bílými *manžetami* je klasika.","solution":["cuffs"], "distractors":[] },{"sentence":"It's raining. If you want to go to the forest, you should put on your _ .","translation":"Prší. Pokud chceš jít do lesa, měl by sis vzít *holínky*.","solution":["boots"], "distractors":[] },{"sentence":"The floor is wet, put on your _ .","translation":"Podlaha je mokrá, vezmi si *bačkory*.","solution":["slippers"], "distractors":[] },{"sentence":"Be careful, if you pull your skirt even higher, everyone will see your _ .","translation":"Buď opatrná, pokud si vytáhneš tu sukni ještě o kousek výš, všichni uvidí tvé *kalhotky*.","solution":["panties"], "distractors":[] }] };;;;1;2020-09-16 12:31:49
667;{"sentences": [{"sentence":"I never forget to pack my _ when we go to the mountains, it comes handy every time.","translation":"Nikdy si do hor nezapomenu vzít svou *bundu*, pokaždé se hodí.","solution":["anorak"], "distractors":[] },{"sentence":"Put on your grey _ cardigan - it'll be nice and warm.","translation":"Dej si na sebe svůj *vlněný* kardigan, bude to hezké a bude ti teplo.","solution":["wool"], "distractors":[] },{"sentence":"I don't like wearing a _ , I always feel like choking.","translation":"Nerad nosím *motýlka*, vždy mi připadá, že se dusím.","solution":["bow tie"], "distractors":[] }] };;;;1;2020-09-16 12:31:49
668;{"sentences": [{"sentence":"She always wears beautiful jewellery, the other day she wore a beautiful silver _ around her neck.","translation":"Má na sobě vždy krásné šperky, nedávno měla kolem krku krásný stříbrný *náhrdelník*.","solution":["necklace"], "distractors":[] },{"sentence":"She only wears bobble hats that matches her _ .","translation":"Nosí jen kulichy, které se hodí k její *šále*.","solution":["scarf"], "distractors":[] },{"sentence":"Every time I wear the _ dress, all my friends touch it because it's so soft!","translation":"Pokaždé, když mám na sobě své *sametové* šaty, na ně mí kamarádí sahají, protože jsou tak jemné!","solution":["velvet"], "distractors":[] },{"sentence":"My pants keep falling, I need to start wearing a _ .","translation":"Pořád mi padají kalhoty, musím začít nosit *pásek*.","solution":["belt"], "distractors":[] }] };;;;1;2020-09-16 12:31:50
669;{"sentences": [{"sentence":"When I'm tired after the week, I'm able to wear my _ all weekend.","translation":"Když jsem po celém týdnu unavená, jsem schopná mít na sobě *pyžamo* celý víkend.","solution":["pyjamas"], "distractors":[] },{"sentence":"She usually wears sportswear and _ .","translation":"Obvykle nosí sportovní oblečení a *tenisky*.","solution":["sneakers"], "distractors":[] },{"sentence":"Tie up your _ Ivo, otherwise you'll fall down.","translation":"Ivo, zavaž si *tkaničky*, nebo spadneš.","solution":["shoelaces"], "distractors":[] },{"sentence":"You'd better roll your _ up or you'll get them dirty.","translation":"Měla by sis ohrnout *rukávy*, nebo si je ušpiníš.","solution":["sleeves"], "distractors":[] }] };;;;1;2020-09-16 12:31:50
